EngineID,Cycle,Altitude_m,Mach,Tamb_K,Pamb_Pa,RPM_rev_min,FuelFlow_kg_s,P2_Pa,T2_K,P3_Pa,T3_K,P4_Pa,T4_K,CompressorHealth,CombustorHealth,TurbineHealth,OverallHealth,Thrust_N,TSFC_g_N_s
1,20,10837.784170451927,0.17639492785657518,219.4577931423033,22995.598468214957,33363.93967421964,0.3800445673721446,29143.836382846435,239.3501855984603,27524.834589915834,1297.2327600767692,25819.47071608237,1281.1132683876249,0.8634551365999437,0.9637309653770636,0.9374775634156127,0.9157446132777803,21253.830055406586,0.017945019861601214
1,21,2110.2423072417255,0.6714304758111865,272.47402748481943,79125.67705708343,70887.89123282858,1.9741940149684107,527838.4789703321,532.8296513341436,503561.56822054606,2377.184865917494,326921.0636999103,2104.769322098168,0.8545139153864967,0.961355998983698,0.9333834735876648,0.9102274079260075,77870.45582531953,0.02546420506448956
1,22,10731.715360163902,0.3492077322015976,222.47376206043825,23784.940764304054,30268.220418936577,1.8215129981990046,23345.18629517403,212.21018128247425,22082.76713462279,6233.529063803641,21888.63834112293,6202.0588805137095,0.8454440040561729,0.9589468499327909,0.9292304579277879,0.9046307939806428,47988.030090582,0.03812799888015749
1,23,6614.586000663132,0.4000754072693271,244.22391134654262,43529.881136362426,74593.15641275207,0.8389034887597652,259197.67546365337,460.41926734522065,241810.85856567902,1187.8101102195333,104426.06810938215,940.1168399416928,0.8362495282691685,0.9565046140818415,0.9250204055317823,0.8989573171917545,50496.11403732675,0.016469525199087353
1,24,10839.1459686171,0.10005361760061073,220.2185034307347,23236.98160761747,54765.83561972924,0.2206324691793564,74862.16270856529,335.6985385486447,71914.57740093062,622.3589976428133,28937.889599209047,481.76819721101043,0.8269343064268596,0.9540303056742877,0.9207550648049115,0.8932093337145037,22118.03630366932,0.009966371225495482
1,25,12051.162604602905,0.06655180986423137,209.78864910088123,19896.304885483,58038.98922211144,1.9800628326946896,69169.38691507997,341.50972288150814,64828.151982695774,2653.8195542004396,53414.57943725149,2448.526525544513,0.8175018845019867,0.9515248665910976,0.9164360594102728,0.8873890316012056,76436.24026769928,0.025442703059483106
1,26,4199.675189750758,0.5262425278684119,262.0773922706886,60297.7768376061,34012.4453571615,1.9827632440016125,85986.65564245224,293.7779962275528,81059.57792804514,5476.911447044728,80178.96932219778,5409.513448257353,0.8079555656746351,0.9489891742226753,0.912064901838796,0.8814984490882954,52311.98397680416,0.03735110973167238
1,27,4514.647569691393,0.8689891577019142,258.15977270584546,57142.920854944634,72199.46371452733,1.7141587755716077,460748.87608447263,540.490967095593,429824.1546606543,2005.8670020006111,249248.01551514602,1759.2460910489035,0.798298435720123,0.9464240482123895,0.9076430050340868,0.8755394902619921,68726.46658425753,0.024866572565386463
1,28,8070.174755038079,0.5620104143289576,236.02814096608878,35817.338643840856,47948.85132630242,0.40906743177074845,109174.70311409421,358.00353574566975,101614.51348004819,968.9156680392421,63322.841558614244,850.0820714354945,0.7885333848936531,0.9438302562695735,0.9031716924131754,0.8695139385622859,24947.42869797411,0.016210234363438523
1,29,2533.4531017536233,0.12362067778348677,273.9448017202961,74048.73075351464,30757.98116832399,0.8130164602743576,63132.53153005089,257.27837398243406,60860.8152856953,2896.8107640361186,61907.83364992893,2932.770789497168,0.778663126903856,0.9412085192092754,0.8986522065543,0.863423468490615,30342.207980862357,0.02738949012464897
1,30,3116.3281723055534,0.410244510340213,267.67752688389004,69164.99069391926,78566.62529346046,1.0920121759623234,414803.54223645607,525.3284903073479,399178.4004604539,1366.2702220183858,162121.30798392242,1062.006184693107,0.7686902154501571,0.9385595153449123,0.89408571676919,0.8572696558142936,59176.20473376656,0.01836401259723025
2,1,2118.2457074214226,0.07935413376243118,279.73327167805866,78294.64076413686,35905.73172978415,1.0316044954741084,134921.76459322782,326.34579995245036,129107.91308611305,2937.641245912947,119106.82059658518,2842.0289805479997,0.9966994934315256,0.9988259307687845,0.9976001678306033,0.9976076269524266,40219.06886674275,0.025594868590061298
2,2,4482.230112367269,0.4355277000880422,260.7479182203412,58307.339469169885,61850.45388548321,0.8737181772447296,309021.14085227833,435.5150112727247,289224.0063838774,1436.1908643738473,179070.98017510952,1229.0018541652883,0.9918731995540293,0.9971091024502177,0.9940909200633637,0.9941092865756862,47673.24512057466,0.018124307439954173
2,3,242.8861505389111,0.291149059112545,286.56159822334286,99920.55629351927,40588.09543958858,0.7826954362002516,237096.90363174854,380.30735955188493,219561.54904306,2001.1005736394939,185429.3225011288,1883.1347820222845,0.9862330342319104,0.9951027605671504,0.9899898980232854,0.9900210112698948,36285.817796379924,0.021757680599912257
2,4,7696.8053614333885,0.5151464620212661,236.2214323908158,36701.718438076976,47663.239822040676,1.9586573450441045,135791.91313328015,357.1235250993436,129288.48017432012,3524.5148754882275,113821.86051394812,3374.2738456202146,0.9799894700651485,0.992881775264066,0.9854501384960036,0.9854953621540803,66722.76506788425,0.029610994775429996
2,5,11662.782663479704,0.7751490486681054,212.74241845073303,20596.692396866372,70262.18664772091,0.667834223400584,174187.60395592704,420.99850261559885,165310.58326397187,1023.4753957017992,77790.46502483317,842.8420596411248,0.9732550612868716,0.9904861847772828,0.980553480818559,0.9806139241935011,40702.91411973637,0.016318858318766335
2,6,1377.5865932150787,0.5462304197626353,277.3728486610291,85862.32147936837,44240.38026081089,1.241436356622048,280906.90681743185,404.9781810576858,266410.8294759685,2592.653552758792,224180.29445925873,2534.288497858314,0.9661017540118115,0.9879415820628696,0.9753522377487099,0.9754288475481985,47795.19557803912,0.026074352944657014
2,7,5669.415675983534,0.36953746658111364,251.58471549377458,49334.23993945499,47720.43116228656,1.8779181499302355,161632.76673395548,368.2500880179625,152288.2742700949,3367.0946232642673,134669.2171751909,3243.0540027853563,0.9585801946696325,0.9852659832688044,0.9698832348247948,0.9699768432959328,65117.738065049525,0.028765625393420396
2,8,8030.309298103503,0.4697983567597344,231.44924966304316,35311.51831539087,47493.08112534223,1.7727076857660378,124479.0678203403,361.34906681137664,118619.87491091361,3157.710710756168,103830.206427081,2974.887109832707,0.9507282957252725,0.9824728747668425,0.9641740385888251,0.9642853922968093,62728.82319868666,0.02835954642141032
2,9,10797.24749984725,0.565027082615468,218.18121945157728,22958.365528194925,35958.31205542005,1.9346524698511005,45888.6352765421,272.1101928935695,43315.173104115034,4936.041753594867,42483.59542295598,4890.4492582440125,0.9425756796638152,0.9795727939843658,0.9582461878534547,0.9583759664168722,54078.39305270381,0.034980658923438074
2,10,404.4766912573481,0.5115927775024834,284.7638841242119,95635.75895280263,67971.60148423284,1.7848872210838687,606385.4121899528,515.982097435624,576710.0176665736,2282.1046602930805,379326.3156058272,2037.7044947468492,0.9341462362361597,0.9765742390779117,0.9521170531015284,0.9522658821482959,74505.14441007048,0.02386651499370561
2,11,2994.7159017994627,0.3134536885141651,270.26670849201014,69863.77152839357,39134.591549848185,1.8145559114836591,148098.86329569473,343.8391197483652,137485.2829269901,4302.729431640896,129150.69936002698,4201.023242322817,0.9254597075881973,0.9734842328015846,0.9458009890497601,0.9459694495906823,57092.49289463286,0.032144524040796534
2,12,8554.469399802632,0.1369342270478101,230.6797519080197,33101.681158438136,58830.80514976478,1.3062249907679375,134885.14952362745,383.1692865036432,130141.00987763415,1884.3867093003216,93552.30046317236,1697.8017090491057,0.9165327276589001,0.9703086922458476,0.9393100904057411,0.9394987258590368,61440.29316348112,0.021029962862500327
2,13,6437.920281999134,0.8347787194792651,245.5939430274989,43663.67133175133,47259.16022721282,0.8222671145900972,188865.7316087064,399.3580089609255,183969.54678200005,1717.8080241741782,139364.50813816366,1584.204425792494,0.9073795344965154,0.9670526822254537,0.9326547098003493,0.9328640314063471,36513.71197744283,0.0225809899558438
2,14,156.9222219828698,0.5938796389940427,294.51748519555514,99509.43280962686,38904.50771601289,1.9294609749784992,235542.92295236042,382.3760228937355,222042.28562852243,4478.4148529613985,208279.0944228183,4390.622416614461,0.8980124761313681,0.9637205952305161,0.9258438256130507,0.9260743167056172,56364.63131337097,0.03424002830277002
2,15,6688.250991702335,0.0594605219212666,247.13399075332555,41462.589331016556,68658.53677236145,1.0121463608626078,210176.10172922027,423.9749658970364,200268.6444666714,1412.1895161052296,112901.11713459068,1186.2506791744993,0.8884423805575107,0.9603162830378421,0.9188853109893516,0.9191374304311624,59304.241272739375,0.017130644971482704
2,16,324.2991662096194,0.2002637696217329,282.5407808208456,98172.41348852687,41503.80773405626,1.4041241880092488,211664.3353301729,377.84274568188664,198940.8936455924,3100.758757210158,174876.3006037623,2978.727634074517,0.8786788330923729,0.956843155374403,0.911786135511843,0.9120603205028228,50986.47644290716,0.02764276013573746
2,17,3523.5090724461656,0.8016558560670228,267.73577728524896,65477.46448168402,30569.98862127642,0.35762796026929006,93608.56342169254,288.4095416726796,88164.83742349582,1442.6820275743296,90315.04750880337,1468.0601159476735,0.8687303887230144,0.9533042554539818,0.904552519599339,0.9048491880052021,16414.736148002805,0.02156083121574292
2,18,6606.516907483844,0.3932972085387072,244.99808088098146,43735.9853464655,44748.831157226174,1.9100825317034194,113865.45346515605,346.2201146624863,108901.11442912613,3511.861593565793,95650.04863776137,3485.0679389708894,0.8586047376559542,0.9497023188672125,0.8971900548798551,0.8975096071865019,62124.05441445534,0.0307001204365712
2,19,1667.7597614744466,0.7485129774502994,277.82326638870023,81965.06168592387,79381.81817428567,1.1267265942010065,712511.0480359447,583.0077849527795,671705.6274392046,1488.8047068371177,278969.3233978437,1154.0022615009573,0.8483088364418105,0.9460398202257544,0.8897037995326786,0.8900466205042542,56086.68493023512,0.020436977681433977
2,20,2097.8808295087047,0.8230781121884391,275.89186436589034,77889.63654383353,50986.094363273325,0.8829290914949892,357991.51116263,457.81908631077295,339025.2938159862,1676.4854226817893,224716.85359773476,1527.215991585708,0.8378490132888241,0.9423190106248349,0.8820983548629107,0.8824648149618532,38633.68964656268,0.023027812227824566
2,21,6767.685013778991,0.4299455845780946,242.5660519305488,42280.872562576646,63992.33452110767,1.88448155911038,199717.02405775856,423.21202005485344,187509.7887946945,2413.6181836647224,133568.9396412271,2195.2918378389845,0.8272310536961915,0.9385419481050769,0.874377927566342,0.8747683841799023,73845.79501462489,0.025543682350646923
2,22,2966.0173132080004,0.7314042997237876,266.97514673649255,70306.41092197872,69944.75311779678,1.4594562086161424,479489.2509964254,523.1169598291282,456435.5553328507,1847.2674925271929,249922.47090776407,1561.6993146040254,0.8164602708562252,0.9347105226962329,0.8665463809195842,0.8669611794272352,61744.58528926909,0.0234911877817738
2,23,8325.163651701952,0.765069740072489,234.78833640874663,33591.33794170171,42253.76565342108,1.0923491476094749,100754.35841010527,345.42518176846045,95781.63245995925,2282.2287374671873,82187.08854109171,2167.0324105035875,0.8055415641101011,0.9308264772112953,0.8586072772838447,0.8590467519925824,40192.22724587639,0.026894875169391288
2,24,444.58485531462713,0.5353583054127654,288.84561716812186,95240.16702342444,41461.66558536205,0.41518662620559155,224260.19323534315,388.60167634397243,212175.36864345483,1142.895346662237,148540.7244582457,1059.3836885606174,0.7944794679202326,0.9268914246671415,0.8505639137132404,0.8510283886822076,22874.602373289636,0.018230716652196364
2,25,2796.6638271389393,0.022077696893365584,268.5825899518449,72951.81198406439,74349.8455807329,0.23742034988635916,349070.7239267646,501.31593303471584,338362.7349740618,689.5358634680452,50125.12649861211,402.83263331917203,0.7832781932321242,0.9229068629979367,0.8424193520294266,0.8429091418010586,24072.96893907843,0.009898444189984442
2,26,4254.727889913161,0.258817832704893,264.528362246519,59003.914670610204,45035.97006252483,0.6191661640536996,133813.14535995893,361.02269944438854,125757.46022878846,1376.3587541469135,91604.59432269345,1253.9525509625635,0.7719416626679587,0.9188741875743354,0.8341764444112156,0.8346918546628488,32428.727966895713,0.019134082364354783
2,27,7270.119212968999,0.46013811959779066,239.21204260779535,39844.43557263012,41828.48308494344,0.5147954160622353,81918.75141061086,322.0062816553767,78042.65068068646,1273.648660231425,60476.65053990085,1156.3690033806927,0.7604735406754507,0.9147947019281505,0.8258378553161154,0.8263791834434602,26663.709074739716,0.019417795782223482
2,28,7093.478404927985,0.5210655355794878,242.592195420924,40514.16924806839,34688.185543986976,1.815199726367907,56300.12829191269,269.6796619258134,52840.89180015973,4621.132839851067,52669.89949182711,4716.008262937436,0.7488772595165051,0.9106696269971419,0.8174060803769521,0.8179736160188302,48969.633163336235,0.036337408262779286
2,29,972.4747300769187,0.1993423708173856,288.9500082618006,89689.95648872964,64005.91881950675,0.34055474040699196,350743.6655155604,494.36328763102495,332882.27291542874,811.5166710155557,81007.12477510986,549.8937161548107,0.7371560417988503,0.906500109140058,0.8088834627848492,0.8094774882970124,26142.816737856316,0.012892090032306784
2,30,10261.41838924201,0.7851283356454285,224.87031769942948,25756.707036942134,65363.486058495175,1.7091278420254414,147492.615101206,426.70010992738236,138958.02097264313,2039.2858534954778,88415.28681442859,1824.0046891697002,0.7253129201146422,0.9022872271225567,0.8002722075686598,0.8008929984532218,65104.45664400553,0.026213627745739685
3,1,11862.254410253325,0.5692395599787147,212.18160914391893,19904.848052889014,43105.82744004471,1.3418534302244585,64232.642396338175,299.6987519568485,60397.930046542,2850.633333442869,54049.57315221466,2742.0728498999515,0.9966456308026709,0.9991511538125316,0.9977704561275821,0.9977347353031024,49707.43804703181,0.02698208393500957
3,2,8477.664104489098,0.06065427547031096,233.767604435784,32914.957486169274,59069.795575337965,0.8058478299449693,148903.23710514815,379.3635395550087,138041.24993257935,1355.149413680912,90716.84006317325,1203.09123040461,0.9917405742048241,0.9979098955170185,0.9945102190343305,0.9944222640473342,49810.86200076903,0.016514259530433787
3,3,9591.214162634273,0.6284049575111748,225.65185790044856,28017.571789633505,41014.96758033474,0.3504914634150214,83446.84539770168,324.2153632929193,80980.13645075542,1022.5161299435048,59416.06193986113,935.8916064277066,0.9860083641843771,0.9964593203610402,0.9907001990351376,0.9905512014926042,21422.379464734375,0.016258039060593935
3,4,374.55329473032725,0.5864153205947958,286.4920449800106,96691.31373224068,48597.6774725788,1.76853153249822,386590.7930275985,445.3042088136863,362127.4236355584,3219.9595759003614,312620.86567643954,3073.3989264694605,0.9796629081496645,0.9948535590849402,0.9864825736672574,0.9862660030855251,61610.402870516984,0.028499161958111262
3,5,5739.025941712321,0.1054105061579898,248.73479534172796,48607.53015151854,35970.77360012517,1.4421154291676708,82933.9035082997,302.358779745703,79070.83496725369,3845.356505364221,75374.25388544078,3766.8454758516373,0.9728185971630281,0.9931215591335096,0.9819333750777496,0.9816439191285891,48590.58234496414,0.02951225212390911
3,6,5769.982034977656,0.5413114924296399,250.65415563932413,48462.30365205727,44524.430363786305,1.4451157958465768,161609.81762103373,365.7521146008056,150714.97171670245,2992.5117648907726,129758.14910780264,2829.3985879700044,0.9655485514640786,0.9912818240861011,0.9771012039937801,0.9767343290095958,52866.92154316316,0.027445656994480667
3,7,4211.634141023474,0.029724025709517723,263.3801164160232,60348.644902550805,33845.21154366849,0.9103926942401791,84822.10646712812,290.3961698784358,81815.70196774525,2833.5127436492103,77165.6145202481,2806.7475653266174,0.9579042440070717,0.9893473795276778,0.9720202728717023,0.9715719933226428,36033.701846834985,0.025377961472009974
3,8,9626.24647380611,0.3069565450723595,225.16859715929658,28357.497824434482,70883.21344801481,0.35171905941032705,166423.95426159454,405.3600782279366,157052.14770175493,723.4962474798574,53052.492965864396,536.9059119231225,0.9499242059695541,0.9873279760376288,0.9667161921752851,0.9661829328516958,31068.267989055814,0.011079044496901674
3,9,5944.635876028488,0.5012374017665456,248.03865715461194,47402.38849921077,66319.91640315135,0.6105417111540238,283421.07729878207,450.2002770310733,261788.14352082816,1062.3180991688046,123073.30054348342,880.5629379516562,0.9416385432608613,0.9852312321232969,0.9612089723570859,0.9605874786484594,39422.93102044657,0.015504137276838477
3,10,8632.033255948312,0.4367476785693782,233.43369553531608,32162.945894102213,73867.44394126128,1.7984282053134542,216214.50939599902,435.43471830994287,203427.93499715888,2033.798291733167,137090.74773594635,1824.5342452293885,0.9330715355007688,0.9830632919093941,0.9555147513179468,0.9548020271685098,80877.8312978211,0.02251869673055058
3,11,5841.336757811622,0.2227696361416017,246.86626910456366,47917.179229985755,73675.11315232271,1.0006796656092767,286725.9521622455,447.71245693809755,273201.4340679651,1332.403196194336,137658.2666820259,1108.6597066055772,0.9242432470171889,0.980829232812046,0.9496468651865764,0.9488401282064622,59586.37042127939,0.016808364931842304
3,12,880.817724103741,0.1537245410616668,284.2499276422209,89894.78530879681,55753.99630996362,0.8108054265617298,352226.18833744264,451.5997693320775,335834.0281343607,1464.411360294611,206487.66943914845,1295.2489543503382,0.9151705832067208,0.9785333328580904,0.9436165504492351,0.9427131982748859,45813.64400326468,0.017606233582267254
3,13,10421.776050675811,0.18462022754119675,220.13626879629658,24508.272153079542,35562.16578693375,0.6886232372530087,38180.371966010214,256.9983070379453,36537.01141265121,1986.3384630615785,33883.93501116482,1957.7957504996943,0.9058680144754914,0.9761792538832853,0.9374334251304794,0.936431009494326,30930.691792926475,0.02216404680891616
3,14,6158.12012330393,0.4413791895206786,248.61921737779048,45664.55625476103,63683.076878086555,0.450632184635947,236629.6306583942,428.296295498953,223505.65572183224,931.9621534012706,93232.24985831388,711.8654615543877,0.896348090367551,0.9737701716360337,0.9311058305181623,0.9300020367932792,32260.277139997983,0.01399158031416067
3,15,6810.4557808787185,0.027439753013902658,240.9877285540059,42615.606250428245,76252.10393194381,1.4454230054037072,247430.15073276067,447.30131388267256,233512.12321553967,1676.3654343626952,134900.51906606788,1416.9695378392069,0.8866218155844404,0.9713088709317205,0.9246410810918306,0.9234337118408416,77227.77363119667,0.018661008651357117
3,16,4867.178276529268,0.29526492681106903,259.93691910551433,54952.18836117142,63417.85551585974,1.6371071598872529,253483.25012670172,431.80820104870764,241767.37512799367,2226.8921920196562,168622.2429906619,1976.1379045233393,0.8766989318712116,0.9687978169859076,0.9180456518835131,0.9167326134093108,71345.71840612302,0.02318461054773408
3,17,4503.424661340658,0.20611148439773525,253.2103845403516,57475.98823624705,33669.749747331385,1.3006916693744832,73973.82524529069,283.45973845559223,69779.19844320609,3751.556532691054,69880.59422383214,3714.3320910180123,0.8665881338280663,0.9662392100269539,0.9113253219209378,0.909904613115594,42084.57066968111,0.03056244717765648
3,18,6395.140537124217,0.5481871593349482,246.06331623731515,44857.56030948672,68232.66853292711,1.6475664819685885,259420.5898592823,452.4104471682125,251027.71953728158,2038.2073886883704,159251.54233707226,1822.9920119497585,0.8562972371618768,0.9636350278732181,0.9044852860590361,0.9029549890444271,70982.77707521574,0.02343349187263272
3,19,7319.088498161011,0.644022479506443,238.21261373128732,39418.35096637507,44034.0526879305,0.9464875949061601,115748.53593695519,347.34681603746253,111319.08120769147,2027.4340294984545,89947.97255810579,1921.0613738620282,0.8458333119507139,0.9609870596565644,0.897530243556689,0.8958885157442615,39037.65782560847,0.024191727561229854
3,20,7587.029818239333,0.8579806382556544,239.95714719461762,37212.123740515446,60425.88009026433,1.6695011889619833,233672.19572347018,452.167182909024,224264.66014473973,2317.190213717326,160343.84545616576,2108.024195086013,0.8352027896760359,0.9582969329075939,0.8904644692176619,0.8887095365079911,63374.71598682437,0.02642283946986618
3,21,5141.369513642099,0.5970765267527753,256.43605727886217,52999.74463640688,34715.19209935197,1.3289468486054814,89463.7178827174,307.503346777904,82671.88470655878,3696.9706713267633,82329.24312482886,3589.7810892948487,0.8244115502535143,0.9555661355793931,0.883291871237262,0.8814220221464022,41496.05476257819,0.031881266592381836
3,22,5918.412234961392,0.880503143479,251.83730792299636,47937.0820396874,36877.715008715946,1.4435083148921872,115331.82106472722,338.49008222655954,110146.89328660027,3665.381636641243,104621.54337364456,3625.1928041342658,0.8134649935841225,0.9527960341540288,0.8760160387601001,0.8740296193078877,43985.98994817633,0.03299369183222938
3,23,6260.828488932119,0.0608843320516279,248.80909212600451,46668.7491331081,69607.30974065822,0.6130258360736541,214792.6607219065,450.1454847973603,202116.76520778498,1026.4290929511149,77544.8125068084,761.3979181757693,0.8023680989638527,0.9499878886765858,0.8686402813678638,0.8665356905988759,44729.83893490284,0.013876234795794435
3,24,11438.932137808792,0.15783676443546538,216.83521668578314,20850.60915550248,64924.01420325212,0.5548587839451525,86077.12503026797,361.2708631076696,82272.21947987482,942.7675728595303,36865.13334669068,752.8580932111552,0.7911254748552938,0.9471428653502063,0.8611676621609217,0.8589433481954558,39607.56928653032,0.01418114390012106
3,25,7501.875611370066,0.08044556459581605,236.94613244960362,37983.550256994335,67524.89595023263,0.4288573597829877,166193.21308288554,423.9642480161954,156408.17740835535,815.06249056492,51409.20424291553,590.8709722691046,0.7797414009244907,0.9442620471738069,0.8536010256989053,0.85125548223161,35116.435296859185,0.012241683044117851
3,26,6176.245829871805,0.8293723516601877,246.83962851646663,46493.30786780922,55004.06390180383,1.997791672800922,219171.96573606512,437.7662107200988,206788.64710306577,2912.434307289384,161262.90549858357,2756.8468104052986,0.7682198638088732,0.9413464429933982,0.8459430217745266,0.8434747849539268,66659.97896784141,0.02979125492433785
3,27,11851.607996243833,0.5760091526736795,210.67318785472932,20309.014890129336,70225.83176534089,0.43882488984973883,113234.69135588763,404.15759650284275,108522.55908245881,796.8771090923157,30978.193902177223,556.7551225064458,0.7565645877581233,0.9383969952559673,0.8381961257796013,0.83560377141392,30301.66311649497,0.01447261852424865
3,28,6090.104773325029,0.3930239906637459,246.26748777604863,46881.89373130862,35161.742261036576,1.352639312455974,62929.86113953192,277.88553844720417,59901.463091974736,3558.6811988201043,58581.34121253279,3532.1352281648205,0.7447790610469567,0.9354145866934138,0.8303626562607953,0.8276447973050454,43118.34006177359,0.031390061966747665
