EngineID,Cycle,CompressorHealth,CombustorHealth,TurbineHealth,OverallHealth,Thrust_N,TSFC_g_N_s
2,3,0.9862330342319104,0.9951027605671504,0.9899898980232854,0.9900210112698948,36285.817796379924,0.021757680599912257
2,4,0.9799894700651485,0.992881775264066,0.9854501384960036,0.9854953621540803,66722.76506788425,0.029610994775429996
2,5,0.9732550612868716,0.9904861847772828,0.980553480818559,0.9806139241935011,40702.91411973637,0.016318858318766335
2,6,0.9661017540118115,0.9879415820628696,0.9753522377487099,0.9754288475481985,47795.19557803912,0.026074352944657014
2,7,0.9585801946696325,0.9852659832688044,0.9698832348247948,0.9699768432959328,65117.738065049525,0.028765625393420396
2,8,0.9507282957252725,0.9824728747668425,0.9641740385888251,0.9642853922968093,62728.82319868666,0.02835954642141032
2,9,0.9425756796638152,0.9795727939843658,0.9582461878534547,0.9583759664168722,54078.39305270381,0.034980658923438074
2,10,0.9341462362361597,0.9765742390779117,0.9521170531015284,0.9522658821482959,74505.14441007048,0.02386651499370561
2,11,0.9254597075881973,0.9734842328015846,0.9458009890497601,0.9459694495906823,57092.49289463286,0.032144524040796534
2,12,0.9165327276589001,0.9703086922458476,0.9393100904057411,0.9394987258590368,61440.29316348112,0.021029962862500327
2,13,0.9073795344965154,0.9670526822254537,0.9326547098003493,0.9328640314063471,36513.71197744283,0.0225809899558438
2,14,0.8980124761313681,0.9637205952305161,0.9258438256130507,0.9260743167056172,56364.63131337097,0.03424002830277002
2,15,0.8884423805575107,0.9603162830378421,0.9188853109893516,0.9191374304311624,59304.241272739375,0.017130644971482704
2,16,0.8786788330923729,0.956843155374403,0.911786135511843,0.9120603205028228,50986.47644290716,0.02764276013573746
2,17,0.8687303887230144,0.9533042554539818,0.904552519599339,0.9048491880052021,16414.736148002805,0.02156083121574292
2,18,0.8586047376559542,0.9497023188672125,0.8971900548798551,0.8975096071865019,62124.05441445534,0.0307001204365712
2,19,0.8483088364418105,0.9460398202257544,0.8897037995326786,0.8900466205042542,56086.68493023512,0.020436977681433977
2,20,0.8378490132888241,0.9423190106248349,0.8820983548629107,0.8824648149618532,38633.68964656268,0.023027812227824566
2,21,0.8272310536961915,0.9385419481050769,0.874377927566342,0.8747683841799023,73845.79501462489,0.025543682350646923
2,22,0.8164602708562252,0.9347105226962329,0.8665463809195842,0.8669611794272352,61744.58528926909,0.0234911877817738
2,23,0.8055415641101011,0.9308264772112953,0.8586072772838447,0.8590467519925824,40192.22724587639,0.026894875169391288
2,24,0.7944794679202326,0.9268914246671415,0.8505639137132404,0.8510283886822076,22874.602373289636,0.018230716652196364
2,25,0.7832781932321242,0.9229068629979367,0.8424193520294266,0.8429091418010586,24072.96893907843,0.009898444189984442
2,26,0.7719416626679587,0.9188741875743354,0.8341764444112156,0.8346918546628488,32428.727966895713,0.019134082364354783
2,27,0.7604735406754507,0.9147947019281505,0.8258378553161154,0.8263791834434602,26663.709074739716,0.019417795782223482
2,28,0.7488772595165051,0.9106696269971419,0.8174060803769521,0.8179736160188302,48969.633163336235,0.036337408262779286
2,29,0.7371560417988503,0.906500109140058,0.8088834627848492,0.8094774882970124,26142.816737856316,0.012892090032306784
2,30,0.7253129201146422,0.9022872271225567,0.8002722075686598,0.8008929984532218,65104.45664400553,0.026213627745739685
3,1,0.9966456308026709,0.9991511538125316,0.9977704561275821,0.9977347353031024,49707.43804703181,0.02698208393500957
3,2,0.9917405742048241,0.9979098955170185,0.9945102190343305,0.9944222640473342,49810.86200076903,0.016514259530433787
3,3,0.9860083641843771,0.9964593203610402,0.9907001990351376,0.9905512014926042,21422.379464734375,0.016258039060593935
3,4,0.9796629081496645,0.9948535590849402,0.9864825736672574,0.9862660030855251,61610.402870516984,0.028499161958111262
3,5,0.9728185971630281,0.9931215591335096,0.9819333750777496,0.9816439191285891,48590.58234496414,0.02951225212390911
3,6,0.9655485514640786,0.9912818240861011,0.9771012039937801,0.9767343290095958,52866.92154316316,0.027445656994480667
3,7,0.9579042440070717,0.9893473795276778,0.9720202728717023,0.9715719933226428,36033.701846834985,0.025377961472009974
3,8,0.9499242059695541,0.9873279760376288,0.9667161921752851,0.9661829328516958,31068.267989055814,0.011079044496901674
3,9,0.9416385432608613,0.9852312321232969,0.9612089723570859,0.9605874786484594,39422.93102044657,0.015504137276838477
3,10,0.9330715355007688,0.9830632919093941,0.9555147513179468,0.9548020271685098,80877.8312978211,0.02251869673055058
3,11,0.9242432470171889,0.980829232812046,0.9496468651865764,0.9488401282064622,59586.37042127939,0.016808364931842304
3,12,0.9151705832067208,0.9785333328580904,0.9436165504492351,0.9427131982748859,45813.64400326468,0.017606233582267254
3,13,0.9058680144754914,0.9761792538832853,0.9374334251304794,0.936431009494326,30930.691792926475,0.02216404680891616
3,14,0.896348090367551,0.9737701716360337,0.9311058305181623,0.9300020367932792,32260.277139997983,0.01399158031416067
3,15,0.8866218155844404,0.9713088709317205,0.9246410810918306,0.9234337118408416,77227.77363119667,0.018661008651357117
3,16,0.8766989318712116,0.9687978169859076,0.9180456518835131,0.9167326134093108,71345.71840612302,0.02318461054773408
3,17,0.8665881338280663,0.9662392100269539,0.9113253219209378,0.909904613115594,42084.57066968111,0.03056244717765648
3,18,0.8562972371618768,0.9636350278732181,0.9044852860590361,0.9029549890444271,70982.77707521574,0.02343349187263272
3,19,0.8458333119507139,0.9609870596565644,0.897530243556689,0.8958885157442615,39037.65782560847,0.024191727561229854
3,20,0.8352027896760359,0.9582969329075939,0.8904644692176619,0.8887095365079911,63374.71598682437,0.02642283946986618
3,21,0.8244115502535143,0.9555661355793931,0.883291871237262,0.8814220221464022,41496.05476257819,0.031881266592381836
3,22,0.8134649935841225,0.9527960341540288,0.8760160387601001,0.8740296193078877,43985.98994817633,0.03299369183222938
3,23,0.8023680989638527,0.9499878886765858,0.8686402813678638,0.8665356905988759,44729.83893490284,0.013876234795794435
3,24,0.7911254748552938,0.9471428653502063,0.8611676621609217,0.8589433481954558,39607.56928653032,0.01418114390012106
3,25,0.7797414009244907,0.9442620471738069,0.8536010256989053,0.85125548223161,35116.435296859185,0.012241683044117851
3,26,0.7682198638088732,0.9413464429933982,0.8459430217745266,0.8434747849539268,66659.97896784141,0.02979125492433785
3,27,0.7565645877581233,0.9383969952559673,0.8381961257796013,0.83560377141392,30301.66311649497,0.01447261852424865
3,28,0.7447790610469567,0.9354145866934138,0.8303626562607953,0.8276447973050454,43118.34006177359,0.031390061966747665
3,29,0.7328665588744603,0.9324000461173844,0.8224447901400943,0.8196000744270276,74594.44096009493,0.022322661899183898
3,30,0.7208301633231884,0.9293541534700593,0.8144445759809895,0.81147168416459,30247.567113917507,0.0313769763085138
4,1,0.997142805239737,0.9990157064856702,0.9984197537795444,0.9980877601754592,64236.36669149881,0.025110850161458063
4,2,0.9929647612661275,0.9975763850774824,0.9961089773879535,0.9952915132460818,49403.40470066698,0.030916508547396804
4,3,0.9880821620435406,0.9958943468717908,0.9934085283059378,0.9920237273707349,56423.484325849495,0.034420916856268864
4,4,0.9826772102724902,0.9940323600560861,0.9904191784979602,0.9884063456752099,65108.8670149405,0.02375301236033298
4,5,0.9768473423187183,0.9920239911145973,0.9871948176920994,0.9845045795694964,73876.2713597828,0.023332604338513932
4,6,0.97065484076151,0.9898906961761463,0.9837698928962684,0.9803601130263284,69703.46823435539,0.02457934294832875
4,7,0.9641435493898294,0.9876475792713446,0.9801686530635886,0.9760022894564118,83126.54375181286,0.023882358423996896
4,8,0.9573462884068552,0.9853059468443929,0.9764092502650177,0.9714530744955653,43947.601425495435,0.012844045863444162
4,9,0.9502887015152768,0.9828746330603929,0.9725058674203961,0.9667296307503473,51489.039401236274,0.016311965198058782
4,10,0.9429914696832055,0.9803607624398939,0.96846994267953,0.9618457994091093,32360.072734562003,0.02477216229482494
4,11,0.9354716833646749,0.9777702225840129,0.964310928364595,0.9568130186304522,47054.055650198876,0.020364801347899954
4,12,0.9277437422896321,0.9751079741489124,0.9600367886225022,0.9516409257472771,38220.16852779755,0.02546776480648278
4,13,0.9198199721044599,0.9723782632762847,0.955654340474052,0.9463377699668849,27000.559136038257,0.012004359902641495
4,14,0.9117110622978211,0.96958477245726,0.9511694960202646,0.9409107054623858,39937.99152524694,0.011283533567951124
4,15,0.9034263864877432,0.9667307308701776,0.9465874395855223,0.9353660057318074,40890.83993306223,0.02027621518935582
4,16,0.894974242527349,0.963818997096162,0.941912760514317,0.9297092242940833,56584.75848905149,0.03361782775777992
4,17,0.8863620363295472,0.9608521224460815,0.9371495548402988,0.923945317717733,59201.811480079275,0.01916992941151752
4,18,0.8775964251808228,0.9578324003316421,0.9323015045497125,0.9180787415367355,40408.24087339881,0.02826139696920885
4,19,0.8686834312537008,0.9547619053700317,0.9273719403624321,0.9121135262212194,60030.18600432768,0.03282246453051727
4,20,0.8596285327749481,0.9516425247910436,0.9223638921549168,0.9060533381937673,16305.859450300117,0.013657270666114291
4,21,0.8504367381569545,0.9484759839750755,0.917280129960508,0.8999015294434569,39433.573443324625,0.021404017031296338
4,22,0.8411126469437353,0.9452638674488131,0.9121231976772093,0.8936611783153009,59079.5184388234,0.029021996808048376
4,23,0.8316605004151205,0.9420076363181938,0.9068954410556549,0.887335123378203,53187.139088776974,0.02110996332754459
4,24,0.82208422398134,0.9387086428731926,0.9015990311465432,0.8809259917984567,64437.8301367989,0.027254401543509985
4,25,0.8123874629893069,0.9353681429229596,0.8962359841042371,0.8744362233038817,37793.15833679785,0.01980654712750486
4,26,0.8025736131891326,0.9319873062914276,0.8908081780370665,0.8678680905742012,82365.3693729075,0.021053447427075062
4,27,0.7926458468334975,0.9285672258084527,0.885317367442267,0.861223716708615,42164.781995024925,0.023296046678519075
4,28,0.7826071351756101,0.9251089250602825,0.879765195649064,0.854505090283048,61921.955614425744,0.02069010752445568
4,29,0.7724602679744741,0.921613365109051,0.874153205606571,0.8477140784044761,42961.179815914875,0.026298875776782537
4,30,0.7622078704957078,0.9180814503495013,0.868482849286536,0.8408524380890944,54650.65163771234,0.026789539282395303
5,1,0.9968144875858375,0.9989966915780492,0.9979100294242567,0.9977978113350268,63721.91762135259,0.02435771778366965
5,2,0.9921563483753257,0.9975295648829066,0.9948538888032367,0.9945775754559731,43056.88293015163,0.01697924289975783
5,3,0.9867126941123244,0.9958150325068983,0.9912823826356227,0.990814302187686,76370.28036231472,0.02200280350721461
5,4,0.980686664244117,0.9939170752141187,0.9873287878993063,0.9866484246316742,44316.955546045596,0.018347097399358178
5,5,0.9741868914607037,0.9918699079372395,0.9830643769976392,0.9821550420647451,16077.44007075083,0.015905543577179448
5,6,0.9672828151759664,0.9896954013016754,0.9785347081683367,0.9773821589113902,63945.318870870666,0.02457448473846933
5,7,0.9600233172288232,0.9874089511226958,0.973771852108902,0.9723635678610086,69206.83078411153,0.028738884261639584
5,8,0.9524449891621801,0.9850220822661296,0.9687998160238449,0.9671245651518644,37292.080189544715,0.011387872786441943
5,9,0.9445764213733031,0.9825437995584017,0.9636373576768359,0.9616849157198926,54531.56564910049,0.022722660497096425
5,10,0.9364406712615587,0.9799813651539052,0.9582996047082555,0.9560605594632716,30787.481310178428,0.024000406256835954
5,11,0.9280567931295258,0.9773407803923827,0.9527990583821244,0.9502646688841625,25022.644435044956,0.014366526530743011
5,12,0.9194408413670357,0.9746271017615928,0.9471462517612588,0.9443083426036698,22046.97280171403,0.013172185734840443
5,13,0.9106065579492988,0.9718446574315975,0.9413502007652681,0.9382010806387793,41599.20183179677,0.020290421792641664
5,14,0.9015658606844072,0.9689972010331084,0.935418724502981,0.9319511219345897,30349.14498739145,0.015063908080470641
5,15,0.8923292003043198,0.9660880241267995,0.9293586795548932,0.9255656912262358,58255.175710285235,0.02947174054417752
5,16,0.8829058281609221,0.9631200405168114,0.9231761356048462,0.9190511841008662,73352.80576149095,0.026057501878406105
5,17,0.8733040011738464,0.9600958508010791,0.9168765099034528,0.9124133086808981,45809.410225992935,0.03452613171681519
5,18,0.8635311416123188,0.9570177926961944,0.9104646720987541,0.905657196083412,49819.97756689811,0.02731231031593747
5,19,0.8535939636512376,0.9538879808974863,0.90394502726791,0.8987874879101139,18600.05381222391,0.011713024071302699
5,20,0.8434985750154301,0.9507083390928771,0.897321582604588,0.8918084065154115,17792.814916667026,0.011377431128011945
5,21,0.8332505596294033,0.9474806259942339,0.89059800164432,0.8847238121433274,88729.32082234297,0.021378544958858083
5,22,0.8228550455665962,0.9442064567386528,0.8837776488450658,0.877537249901754,41097.269745337835,0.016249959347064878
5,23,0.8123167614684502,0.9408873206581989,0.8768636266029838,0.870251988765735,58413.68124678408,0.02829025406924115
5,24,0.8016400838105184,0.937524596166832,0.8698588062630701,0.8628710542531781,78598.65664530563,0.025014678241190504
5,25,0.7908290768232157,0.9341195633338389,0.8627658543106106,0.8553972560226211,13325.083979511292,0.01623023499703735
5,26,0.7798875264592133,0.9306734145821979,0.8555872546567178,0.84783321135536,41844.987976177275,0.02189284715353317
5,27,0.7688189694918649,0.9271872638534138,0.8483253277294049,0.8401813652715915,31654.220766288807,0.012107283642796772
5,28,0.7576267185983856,0.9236621545077116,0.8409822469303123,0.8324440078707613,56363.22102736549,0.02846994682282783
5,29,0.7463138841064514,0.9200990661733415,0.8335600529023501,0.824623289365288,68352.78391612506,0.02323271968676563
5,30,0.7348833929485676,0.9164989207164433,0.8260606659653975,0.8167212331839793,34422.20460175665,0.017538919337033727
6,1,0.9976681713825043,0.9990815311549445,0.9974697092673465,0.9980326406796891,67321.15295006311,0.01857946499896105
6,2,0.9942583644493846,0.997738464425157,0.9937696934007103,0.9951557931275139,73161.34536489275,0.01982292372868039
6,3,0.9902735522296037,0.9961689125936866,0.9894457335027034,0.9917938147207586,74921.76378807767,0.02031451210947413
6,4,0.9858624349367948,0.9944314462229025,0.9846591856737171,0.9880721635437038,44606.69246128724,0.020485639646449675
6,5,0.981104532843493,0.9925573870370196,0.9794963381628723,0.9840579306973647,40665.504075633886,0.020541373461413832
6,6,0.9760506763315709,0.9905667562853623,0.9740123475297997,0.979794001677177,38375.871429557046,0.02483333719557191
6,7,0.9707366474216412,0.9884736479158729,0.9682460412056717,0.9753105657051199,37740.48983461613,0.017903775935250082
6,8,0.9651892315082693,0.9862886122538312,0.9622264842920704,0.9706302215670781,51165.35212041439,0.037858190840930374
6,9,0.959429357063193,0.9840198926791843,0.9559763864845923,0.9657706265744102,18111.3897950832,0.012572795772203698
6,10,0.953473902345448,0.9816741372598764,0.9495140625522138,0.9607460208818064,41962.93926991757,0.02339983784014437
6,11,0.9473368153050855,0.9792568398634577,0.9428546475561004,0.9555681723479017,62268.1011472422,0.020750867309025246
6,12,0.9410298479244488,0.9767726294020054,0.9360108936907274,0.9502469960975994,50948.2886961327,0.022944784364249286
6,13,0.9345630594740378,0.9742254680563117,0.9289937163718905,0.9447909791180757,51002.65829609985,0.014240230274379376
6,14,0.927945173914822,0.9716187920507608,0.9218125820575561,0.9392074817984237,76056.12725850088,0.023496372557131148
6,15,0.9211838412925981,0.9689556146122578,0.9144757918895142,0.9335029584675709,43802.658575405796,0.017992893611635582
6,16,0.9142858336943249,0.9662386031541967,0.9069906943275721,0.9276831227222606,46353.33991463002,0.03047378579529286
6,17,0.9072571952720849,0.9634701383684267,0.899363847942066,0.9217530740019818,19766.763603064268,0.015375197109055187
6,18,0.9001033592050772,0.9606523602946513,0.8916011483305002,0.9157173962695764,27496.47361662091,0.0148277325160562
6,19,0.8928292403400002,0.9577872048099487,0.8837079286425579,0.909580236171752,56309.81317638594,0.02147442626212101
6,20,0.8854393095957167,0.9548764329355423,0.8756890403173542,0.9033453658141557,21789.120013177766,0.015432450184048381
6,21,0.8779376544637414,0.9519216546669446,0.867548918733125,0.8970162338055174,23319.36426901279,0.013880507897603712
6,22,0.8703280287478091,0.9489243485655539,0.8592916371801333,0.8905960072228298,68252.27780448736,0.022755937769016094
6,23,0.8626138938632284,0.9458858780257879,0.8509209516750139,0.8840876064555319,60377.145343270866,0.020568248979990895
6,24,0.8547984534361699,0.942807504903174,0.8424403385048103,0.8774937343968633,51849.03586297942,0.017146659743778908
6,25,0.8468846825260773,0.9396904010245737,0.8338530259365069,0.8708169010987551,48844.39093339875,0.028489332634455175
6,26,0.8388753524901563,0.9365356579818961,0.825162021197737,0.8640594447499526,40888.879605115966,0.019211167452797173
6,27,0.8307730522837296,0.9333442955219559,0.8163701335900122,0.8572235496470823,15405.804310725716,0.014662434909191202
6,28,0.8225802068213872,0.9301172687786279,0.8074799944125923,0.8503112616859209,46394.34508505372,0.02746742897354753
6,29,0.8142990928957271,0.9268554745429765,0.7984940742360704,0.843324501792005,25696.667394373126,0.018725067194560924
6,30,0.8059318530521516,0.9235597567283091,0.7894146979580549,0.8362650776267699,43884.70892408866,0.021041428379998995
7,1,0.9980117506638039,0.9991916398401248,0.9986296279131052,0.9985510805914906,36076.48030886434,0.015355612525737672
7,2,0.9951043558748108,0.9980095838103982,0.9966257481220312,0.9964323419296532,40810.595847628385,0.01674594274408938
7,3,0.9917066789651954,0.9966281943639841,0.9942839484732346,0.9939563144372439,19345.564959166142,0.01803650112308644
7,4,0.9879455101710969,0.9950990204558807,0.9916916173024403,0.9912153953959351,29283.659418690073,0.010332100379577398
7,5,0.9838886529871187,0.9934496288719733,0.9888954871872513,0.9882589960126149,48578.197921634805,0.022020692403828136
7,6,0.9795794482798488,0.9916976406566683,0.9859254301928622,0.9851187005667986,48790.69891627299,0.017829460917074016
7,7,0.9750484058295499,0.9898554601349173,0.9828024747438718,0.9818167427954567,51962.99538296067,0.016575320674011015
7,8,0.9703183643828457,0.9879323728286797,0.9795423621159355,0.9783697662365228,37855.96738364965,0.027075849360022834
7,9,0.9654071687417634,0.9859356338778201,0.9761573915806531,0.9747907751342473,76109.88547780932,0.020825258104084407
7,10,0.9603292102672598,0.9838710943607883,0.9726574821753347,0.9710902570677408,15570.977196196545,0.015731125203273813
7,11,0.9550963817726498,0.9817435895245009,0.96905083084948,0.9672768788212541,70256.12843660053,0.026651916817061083
7,12,0.9497187036646296,0.9795571933537505,0.9653443440234185,0.9633579426790027,68029.15339699958,0.022495069838078648
7,13,0.9442047530477705,0.9773153930317066,0.9615439333423735,0.9593396991313322,25867.937262102972,0.019059261493319848
7,14,0.9385619684660015,0.9750212128382973,0.9576547257151194,0.9552275689524257,13354.097093195722,0.015903758263340947
7,15,0.9327968727822649,0.9726773047661252,0.9536812169305596,0.9510263056219115,62735.149770483666,0.018436535973409416
7,16,0.926915240262002,0.9702860164513997,0.9496273868176014,0.9467401170855012,57647.944508635715,0.02398446134734726
7,17,0.9209222244920912,0.9678494431817874,0.945496787411433,0.9423727589748025,44269.724475082956,0.01656761393978711
7,18,0.9148224581092772,0.9653694684428815,0.941292611689901,0.9379276072835457,40336.87721776667,0.020613256507541422
7,19,0.9086201317906161,0.9628477960332515,0.9370177480165311,0.9334077159311812,62166.31172232947,0.030218919686689237
7,20,0.9023190576951121,0.9602859758578344,0.9326748238667589,0.9288158629954228,66946.15009992947,0.020780880100981565
7,21,0.8959227210498657,0.9576854249012532,0.9282662413829352,0.9241545883052029,32437.67415885531,0.02809901731278284
7,22,0.8894343225608498,0.9550474444707155,0.9237942066053408,0.9194262243471569,56954.57939751973,0.024921411820183537
7,23,0.8828568136270813,0.9523732345129977,0.9192607537430442,0.9146329219276451,47941.24158561555,0.025687193747683926
7,24,0.8761929258419372,0.9496639056087591,0.9146677655072567,0.9097766716715796,42857.25871417618,0.030822226280067054
7,25,0.8694451959098386,0.946920489102889,0.9100169902847971,0.9048593221802413,86821.6202032448,0.022511018203900654
7,26,0.8626159868471255,0.9441439457241206,0.905310056750487,0.8998825954812326,65310.161996267474,0.029901024348316197
7,27,0.8557075061439465,0.9413351729690895,0.9005484863849711,0.8948481002637969,25024.920614195496,0.0148511823082702
7,28,0.8487218214200178,0.9384950114674762,0.8957337042652223,0.8897573432878166,23050.225692850752,0.020331646717021475
7,29,0.8416608739978437,0.9356242505004544,0.8908670484196876,0.88461173927518,49573.66858247744,0.028448387183182062
7,30,0.8345264907331554,0.9327236328105786,0.8859497779822467,0.8794126195311098,40214.37576903843,0.025906809755204364
8,1,0.9970308873774237,0.9986569948018811,0.9986046081035401,0.9979908358225957,67439.5712685832,0.025569513143916256
8,2,0.9926891871642466,0.9966931333064855,0.9965641421244933,0.9950528574949923,19507.759286863566,0.0157833576385009
8,3,0.9876153338923649,0.9943981003505724,0.9941795866564469,0.9916194396590516,25345.84639737516,0.011471315178256858
8,4,0.9819986672405038,0.9918575390892063,0.9915399255430457,0.9878187062858772,63784.91352974245,0.02222233822594988
8,5,0.9759404402094897,0.9891172488313795,0.9886927445901534,0.9837191741102558,51881.510145362976,0.03270400176957169
8,6,0.9695053750208857,0.9862065050849769,0.9856684612574528,0.9793646399110831,50316.21620250906,0.0175681402309745
8,7,0.9627390328485554,0.9831459163283921,0.9824884878997053,0.9747859344078514,43397.83069514558,0.01768362542726946
8,8,0.9556755194807668,0.9799509094775939,0.9791688531916773,0.9700061365930881,56627.6942089848,0.023147520277518298
8,9,0.9483414830978969,0.9766335381827183,0.9757220809610846,0.9650432789822996,40654.885645251605,0.016090599157836796
8,10,0.9407584147527506,0.9732035233938601,0.9721582713438067,0.9599119043224003,46491.09468091157,0.033979607923655675
8,11,0.932944074341679,0.9696688983640983,0.9684857709465916,0.9546240305298785,49859.16111655257,0.022276286902999567
8,12,0.9249134256398303,0.9660364315897354,0.9647116122849534,0.9491897834183387,57304.967076172004,0.021762964521040692
8,13,0.916679277095815,0.9623119166580315,0.9608418149370186,0.943617830316841,74810.69450566173,0.024521004568673815
8,14,0.9082527369113413,0.9585003780913044,0.9568815994170006,0.9379156880170278,49778.305422576064,0.03566293586026625
8,15,0.8996435458741192,0.9546062218957218,0.9528355435964603,0.9320899479973024,30199.19330154059,0.019517044506795516
8,16,0.8908603268686609,0.9506333484213865,0.9487076999667315,0.9261464452638999,52117.15922916061,0.02473582889858773
8,17,0.8819107759014847,0.9465852387678972,0.9445016854149103,0.920090387615436,38521.833219931155,0.02326142417893895
8,18,0.8728018110285836,0.9424650221480326,0.9402207512151982,0.9139264564204026,18956.163525693006,0.014734972635581076
8,19,0.8635396903142338,0.938275529243522,0.9358678384659264,0.907658886438528,33116.43509160154,0.013787770265628746
8,20,0.8541301065703045,0.934019335058046,0.9314456226141253,0.9012915299297732,23081.27005137603,0.016226932352686366
8,21,0.8445782643914042,0.9296987937621947,0.9269565496596828,0.8948279087831248,67154.19130122391,0.02919843371432378
8,22,0.8348889434881721,0.9253160673407255,0.9224028659200484,0.888271257373501,33011.998033556265,0.013431212622527033
8,23,0.8250665512736607,0.9208731493787232,0.9177866427442206,0.8816245581463473,49772.06275020174,0.030862464225433178
8,24,0.8151151669185388,0.9163718849888898,0.9131097972173421,0.8748905714292852,52727.75616981016,0.021329831213858726
8,25,0.8050385785599279,0.9118139876420466,0.9083741096477116,0.8680718606108986,66829.17035003209,0.018536976320515354
8,26,0.7948403149613055,0.9072010534877158,0.903581238445968,0.8611708135646273,51375.71913773669,0.02545477563382514
8,27,0.7845236726342033,0.9025345736219539,0.8987327328714567,0.8541896610017046,37157.78333078578,0.019296042774845173
8,28,0.7740917392174231,0.8978159446623661,0.8938300440197442,0.8471304922916024,44025.55952354683,0.016946836942149376
8,29,0.7635474137463361,0.8930464779164264,0.8888745343485673,0.8399952691780325,36931.03532393407,0.018534298369407787
8,30,0.7528934243196329,0.8882274073725981,0.8838674859806644,0.832785837733832,36071.2506416994,0.021360410450820082
9,1,0.9976442893770914,0.9986734419740393,0.9980927587611265,0.9980875759713863,31787.537500341507,0.014066520845888822
9,2,0.9941995600542974,0.9967336309947211,0.9953038212077197,0.9952910596824511,60788.02182630715,0.01736947931018178
9,3,0.9901739363845289,0.9944667042607255,0.9920445773088711,0.9920229590246905,74116.02756856536,0.018994857268312827
9,4,0.9857176415318112,0.9919572560944557,0.9884366514316303,0.9884052288705503,37982.03218916565,0.03105845418571231
9,5,0.9809110101954193,0.9892505249216548,0.9845450845236756,0.9845030869117669,62510.03807830529,0.025805696292535506
