EngineID,Cycle,pressure_ratio,temperature_ratio,compressor_efficiency,turbine_efficiency,combustor_efficiency,thermal_efficiency,propulsive_efficiency,overall_efficiency
2,12,4.074873082065293,2.0762055787228526,0.750556325456667,1.0,0.2686106413651503,0.3068467113523905,0.013453373517207408,0.004128123420350436
2,13,4.325466133475751,2.1639131467165127,0.8338087171100682,1.0,0.3747557923125569,0.34173893597396326,0.12584801769754816,0.043007167662392605
2,14,2.3670411568215997,1.47846440488756,0.939790117794947,1.0,0.49616448222942755,0.3296939819497021,0.066848570852327,0.02203957151195048
2,15,5.069053938027832,2.4241688783097413,0.8285513914060795,1.0,0.22819468890562966,0.3029730260960633,0.006253490836612877,0.0018946390424326059
2,16,2.156046977035045,1.4046164419622658,0.7308638021459344,1.0,0.45323801740200687,0.3100131884810866,0.02596256113186792,0.008048736357625503
2,17,1.429630242445897,1.150370584856064,1.0,,0.7543527607395164,0.34008279280335113,0.24193558879106317,0.0822781307145879
2,18,2.6034729196825563,1.5612155218888946,0.764346210386999,0.20886140577078524,0.38735324728205695,0.31966486042693537,0.038255677680001106,0.01222899586611538
2,19,8.692862951365369,3.692502032977879,0.7823885699616719,1.0,0.18789269754897409,0.33742564887251497,0.08187249464038303,0.027625879628842748
2,20,4.596137908040758,2.258648267814265,0.832263548908441,0.8002265696179925,0.3225942292800237,0.34115390560942194,0.1240632999866621,0.04232467933324312
2,21,4.723578581832077,2.303252503641227,0.753236952567615,0.9757042698838521,0.24685812278212255,0.3214972792289047,0.035217779623739,0.011322420329515248
2,22,6.819993293762783,3.036997652816974,0.7655047444569935,0.9743375224670072,0.2120527443324797,0.3365702149861894,0.0723021689023487,0.024334756531431277
2,23,2.9994148665636966,1.6997952032972936,0.7858059036040496,1.0,0.41440186931648265,0.33825348700362445,0.10461889143765048,0.035387704835238905
2,24,2.354680805843044,1.4741382820450655,0.8062125606290477,0.7516575352853103,0.42461439547433355,0.32676791527063825,0.13689434373204182,0.04473267931366147
2,25,4.784949330703611,2.324732265746264,0.6541077398866223,0.9858818697804417,0.18528713840343222,0.30110388484466827,0.006010068486607923,0.0018096549695001617
2,26,2.2678689389843334,1.4437541286445166,0.7257726258114514,1.0,0.3832659162931074,0.31294089163524463,0.04914628173809954,0.01537988122767781
2,27,2.0559646593885335,1.3695876307859867,0.6634654175609818,1.0,0.4320526854548164,0.3230069059798895,0.09704089170975659,0.031344878184697986
2,28,1.3896404476958868,1.1363741566935603,0.8863679010039972,0.0,0.5602830750989104,0.3260532767789744,0.06228568791561331,0.020308452641318284
2,29,3.9106236556111447,2.0187182794639007,0.6733399457045532,0.9673668679770544,0.21766070177866131,0.3099671185408693,0.04885385040477858,0.015143087239595898
2,30,5.7263770127781255,2.6542319544723445,0.7235600079951046,0.8681481284125643,0.22051892830898387,0.3392564167822714,0.06716820944559189,0.02278724605819262
3,1,3.226984814235514,1.77944468498243,0.9679158455599682,1.0,0.4443158916749825,0.32846197799893573,0.06257230905138512,0.020552624398978668
3,2,4.523877546179929,2.2333571411629753,0.8697244309574079,0.9892007347351808,0.28300824762917115,0.30303271377351554,0.007403396725508988,0.0022434714008729476
3,3,2.9783753575881615,1.6924313751558566,0.8413422181197113,0.9970409139879199,0.46565329487191326,0.33142024787555874,0.150283167389308,0.04980688458768854
3,4,3.9981956817564055,2.049368488614742,0.8804893931169555,1.0,0.3666855928512603,0.3293207660297398,0.06064008934637778,0.019970040675660994
3,5,1.706194559768406,1.2471680959189422,0.7681612937297425,1.0,0.5742069653337855,0.3052705253078995,0.013598782339636704,0.004151307428368683
3,6,3.3347531058642366,1.8171635870524827,0.8985980705823479,1.0,0.42483011446392005,0.327065574621482,0.06107116396672033,0.01997427533557813
3,7,1.4055345667511894,1.1419370983629162,0.9999546461324351,0.5675237690548613,0.6528826242477871,0.3014862012854759,0.005316547989248137,0.001602865857230356
3,8,5.868781346363851,2.704073471227348,0.8261341300534416,0.9642662096948996,0.2114047545300535,0.315347827253618,0.05619370673155715,0.017720563323123554
3,9,5.979046336525867,2.7426662177840533,0.822231918011303,0.878966080107646,0.2343242798785071,0.32506187008832726,0.07457445803273238,0.024241312788943467
3,10,6.722472192313912,3.0028652673098692,0.8402859659995874,0.9614712079939969,0.20772084208121097,0.3218373839284689,0.031950800106651966,0.010282961920746314
3,11,5.983781949810962,2.7443236824338366,0.8241748456336505,0.940858663844439,0.20663030303628935,0.3111384818070801,0.02317729369171725,0.00721134797163772
3,12,3.9182049006236954,2.0213717152182933,0.8144390678523572,0.8871348699736576,0.2919507682550746,0.30768622705308335,0.022125550113463063,0.00680772703588537
3,13,1.5578565362557688,1.195249787689519,0.8095369734341047,0.6719317134772939,0.586943582628274,0.30923101137705983,0.034333796439464076,0.010617074597389572
3,14,5.181910218030925,2.4636685763108237,0.8343579980517115,1.0,0.2612269093260828,0.3220689594760339,0.07959151892388333,0.025633957682932168
3,15,5.806092474168996,2.682132365959149,0.7663961776554449,1.0,0.1987362927531519,0.3013719876506951,0.0022214587851794158,0.000669485449573619
3,16,4.612796281390861,2.2644786984868013,0.8324321601775044,1.0,0.25627442753606744,0.3147632463405534,0.02590670311155503,0.008154477973373977
3,17,1.2870387707164177,1.100463569750746,0.6283479404473278,,0.6231813641699384,0.31030557421988675,0.030649318526736063,0.009510654384887048
3,18,5.783207737323571,2.67412270806325,0.7801903012888682,0.8629105592217511,0.22495841010869946,0.3274093579667474,0.04640135816974316,0.015192238887140698
3,19,2.9364124347995144,1.6777443521798299,0.7901330806669277,0.8846577334597882,0.4148723644295213,0.33220112397532214,0.09311142051002945,0.030931718548370644
3,20,6.279464116396422,2.847812440738748,0.7844548951708595,0.983941952199451,0.2610929064007916,0.3428990319127827,0.07744719085662456,0.026556566769101078
3,21,1.6880028101354754,1.2408009835474163,0.8136393360796819,1.0,0.5961031902199071,0.32985382633763877,0.0843714724091883,0.02783025300791128
3,22,2.405899903737222,1.4920649663080277,0.8322155339191553,0.7482688876842192,0.5386627710133529,0.34402515717395,0.1126230107624766,0.03874514897896448
3,23,4.602494489605394,2.2608730713618876,0.6789259772363145,1.0,0.21971266633416048,0.3030442166025814,0.008518242628136635,0.0025814041640743806
3,24,4.128278669860933,2.0948975344513263,0.7530948470100939,0.9796880463576982,0.24494151640539086,0.30789183822177324,0.02284439917532786,0.0070336040551636555
3,25,4.375399665340196,2.1813898828690688,0.6677315639069917,1.0,0.21314276874497656,0.3040222782297908,0.014022156388468343,0.004263047930916561
3,26,4.714054038899955,2.2999189136149845,0.7240857229903125,0.7760584927308223,0.28951053176436103,0.3414686175830094,0.07288796656399554,0.024888953181044168
3,27,5.575587588491177,2.6014556559719115,0.6933350219853879,0.9979286183978957,0.2091649127612561,0.328800457633684,0.09976139520408327,0.03280159239727738
3,28,1.3423062963326107,1.1198072037164137,0.6862315459738345,1.0,0.5668847612103185,0.31965119953318727,0.05451794805627667,0.017426727492276833
3,29,5.769019913844838,2.669156969845693,0.6454548798577955,0.9808661232184144,0.17452754476809196,0.3230285790756977,0.04003166139723004,0.012931370699186678
3,30,1.056734687050207,1.0198571404675725,,,0.764468688295116,0.33461609038049,0.12249298842521418,0.04098812488586778
4,1,4.100302386140502,2.0851058351491756,0.8896888924580535,0.8097735822245969,0.3286821870081735,0.31784373152516066,0.03462841902965686,0.01100642592120302
4,2,2.213490175934187,1.4247215615769653,0.9224265873229034,1.0,0.5574830603683645,0.32334428671498944,0.05995546679424553,0.019386257645249556
4,3,1.4730862323495302,1.1655801813223357,0.7438298471884011,1.0,0.661165432352632,0.3009389567615724,0.0021789223336258923,0.0006557226139458669
4,4,5.54984419876609,2.5924454695681316,0.9153663082445485,0.8651873966388897,0.28406914871293176,0.32722991407837676,0.04653564852492945,0.015227856268394206
4,5,8.543199398915302,3.6401197896203557,0.8501157131053023,0.9534832422006472,0.2054035073970098,0.3367694905588511,0.061144656060093144,0.020591654671753733
4,6,3.9464825477282126,2.0312688917048742,0.8430591643018984,1.0,0.31169846977314564,0.3096897859876615,0.016431180184382443,0.005088568674826104
4,7,5.2522326918951,2.488281442163285,0.8229605259750409,0.8989802002553793,0.23514640473983414,0.31105334268399626,0.017769161249835855,0.005527157003452379
4,8,5.358619452252889,2.5255168082885113,0.8503022043374645,1.0,0.23843113406039274,0.3015923441805938,0.0043790379571118625,0.001320684322741165
4,9,4.567037168266403,2.248463008893241,0.8157078081021147,1.0,0.26022249016944277,0.3001466742781146,0.00034959502788047637,0.00010492978496248973
4,10,1.2509173264261786,1.0878210642491626,1.0,0.3851190761306819,0.6785912623351011,0.3034841857505145,0.013454881987163986,0.0040833439042437265
4,11,7.415172639989648,3.2453104239963766,0.8396761433377761,1.0,0.24858081398031034,0.34211231161409156,0.09422190082238384,0.03223447229501941
4,12,3.966351381772224,2.0382229836202783,0.8873891006916742,1.0,0.42686629926930925,0.3422178183898521,0.12606053086772262,0.043140159858618646
4,13,7.991428506626511,3.4469999773192788,0.8351945865500356,0.9979572403312185,0.19203136358458953,0.32953287601493686,0.11738011649457313,0.03868060737542501
4,14,5.807651272948396,2.6826779455319385,0.8218350685297678,0.9958695027032595,0.19346057512743564,0.3028318565176094,0.009523957012282001,0.002884157583423263
4,15,6.867995520931309,3.053798432325958,0.8219415142282337,0.9554811356337446,0.26080629019254903,0.34356303665381605,0.11951888152750231,0.04106226987505637
4,16,2.055659501404516,1.3694808254915807,0.7736946271001497,1.0,0.5095367881519699,0.32190991303964056,0.04703686087134206,0.015141631792751395
4,17,5.294627395862571,2.5031195885519,0.7379537316337184,0.8796599991647447,0.21956257019617118,0.31484092846040046,0.032299772293351126,0.010169290297898186
4,18,3.1560631021457515,1.7546220857510129,0.8687299410690675,0.3808446655752585,0.45955338952224783,0.34325645731684906,0.11467785870062956,0.0393639155102603
4,19,3.5651156123051173,1.8977904643067909,0.7707230722423345,0.9135042382088424,0.41550818211776736,0.34069414971470025,0.0748811286280273,0.02551156244760286
4,20,1.8790067277007694,1.3076523546952692,0.8241311380674063,0.9776151267904213,0.5227583540589443,0.3194861136008925,0.12426472392541699,0.039700853704619316
4,21,4.605094911566182,2.2617832190481635,0.7814118210125667,0.9935443650234604,0.30400897303512725,0.3369694328171243,0.10653028611595236,0.03589745009033844
4,22,3.2127134338169006,1.774449701835915,0.7445410261762255,1.0,0.35326711503894687,0.3279384051943059,0.05522516307415928,0.018110451905135265
4,23,5.413611042720474,2.5447638649521656,0.7501909470392509,0.8781830944818126,0.23145730060370223,0.3288316512068755,0.06630421084510683,0.021802923134165302
4,24,3.485380863859392,1.8698833023507875,0.7460487817490574,0.8822403920179788,0.3042842380495034,0.3202027394969993,0.04037135228960042,0.012927017600328508
4,25,6.976029924539732,3.091610473588906,0.7628620485737235,0.9602221621276249,0.22027396542354608,0.3435015175122236,0.13525937803316887,0.04646180161215303
4,26,5.117998409675925,2.4412994433865736,0.7003388150840367,0.9486012122075078,0.19065596502038099,0.30218495721930505,0.0032173770644678035,0.0009722429505845764
4,27,2.5681741827321654,1.548860963956258,0.7071214803483252,0.8698976374084166,0.35984163644742584,0.319502267029753,0.05519113656456383,0.017633693252326835
4,28,6.570761627973671,2.9497665697907847,0.7013539877701042,0.9596519938619256,0.18364945216434161,0.329598841196737,0.05719429735609707,0.01885117413163119
4,29,1.7836164761990634,1.274265766669672,0.6678317656158919,0.963760741789441,0.44511503683625053,0.3125832432205581,0.03517490569682609,0.010995086102691183
4,30,4.543058151936911,2.240070353177919,0.6848386513943135,0.9793301092637047,0.28479444343492955,0.33904226588679137,0.08291577498620929,0.028111952229083737
5,1,3.4984879388154138,1.874470778585395,0.8864039422674378,1.0,0.3521314976517384,0.3054415418834119,0.010914487831102002,0.0033337379919995314
5,2,3.4956682275224114,1.873483879632844,0.8052877587710222,0.9599932424998378,0.3329940692901754,0.300525518283805,0.001627249784075682,0.0004890300847365541
5,3,6.2492113798316415,2.837223982941074,0.803570577221946,0.902808671253399,0.21843145199047098,0.3200192515092283,0.030730455358652053,0.009834337322413582
5,4,6.129100335067203,2.7951851172735207,0.9325486943863103,0.9599916708035757,0.25531162069223595,0.32895829178368924,0.08147819849786597,0.026802928995470345
5,5,1.313573153128388,1.1097506035949358,0.6869031539915439,1.0,0.7067165107035195,0.3172580247566533,0.11175981871346839,0.03545669933219664
5,6,4.917266076577069,2.371043126801974,0.839804446849553,0.8767931657491578,0.2866010618366757,0.3250699725499698,0.049684485687729506,0.016150934398669596
5,7,3.697166795932673,1.9440083785764353,0.9161974238990624,0.7192248777374757,0.35393830152745437,0.322099345387348,0.03812365960498614,0.01227960580253612
5,8,5.602870560858474,2.611004696300465,0.8289397955456607,1.0,0.2168197342727818,0.3059050238394077,0.01851953305195382,0.0056652181997526325
5,9,4.249059065461858,2.13717067291165,0.8227831344278284,1.0,0.3074998049234113,0.3229686400909486,0.051479601091688414,0.01662629675700712
5,10,2.2248083993836714,1.4286829397842848,0.8298155777434488,0.3650659278099252,0.5490438440668491,0.33108113232506375,0.10972616534731601,0.03632826306887656
5,11,6.490902480175064,2.9218158680612722,0.8287483997539342,1.0,0.26987647765365225,0.3380618915074305,0.15581117349958112,0.05267382003126082
5,12,6.8189486968987225,3.036632043914553,0.8093223643252903,1.0,0.2423129410579693,0.33562635210332814,0.16990484708639791,0.057024544032281514
5,13,6.8592894865602965,3.050751320296104,0.8277864404059125,1.0,0.2725616062792421,0.34412794906203215,0.11616923335390035,0.039977080018186346
5,14,4.372850300444973,2.1804976051557405,0.7718591803594499,0.8658750566998211,0.29014505393196516,0.32497317145115223,0.09024377848908283,0.02932680689933252
5,15,2.491560864089528,1.5220463024313349,0.7335061873471789,0.7824552736101629,0.40879792267424175,0.31615673006273215,0.035915385942993906,0.01135489097867797
5,16,8.10010836054978,3.485037926192423,0.823594643716954,1.0,0.2244658155426397,0.34370221066010176,0.06848211527986367,0.023537454412369076
5,17,1.2298020889201866,1.0804307311220653,0.729853985639738,1.0,0.6715740159250377,0.31661496231144304,0.04476383934781299,0.014172901308023301
5,18,3.3072754673914084,1.807546413586993,0.7936502637795803,1.0,0.3850508672913953,0.33311035153883845,0.07586442903909908,0.02527122662650756
5,19,4.557274052596541,2.245045918408789,0.7789936515784397,1.0,0.2597610683518471,0.3238872162991418,0.14168119003857557,0.04588872624354394
5,20,2.885635230197351,1.6599723305690728,0.7676521939257702,0.9963207668021293,0.34814800710682,0.31555845442166086,0.09942836315603722,0.03137546060319472
5,21,5.68845577719207,2.6409595220172246,0.7552273390132853,1.0,0.19161291315868878,0.30260367214247325,0.003717579470075001,0.001124953199126165
5,22,4.5510670329729805,2.242873461540543,0.739417087275428,1.0,0.24087828887511498,0.31744677804902416,0.049970656813325603,0.01586302400238373
5,23,2.169761563374405,1.4094165471810418,0.698478953876538,1.0,0.41159791335630386,0.30339826735113135,0.00709916805051605,0.0021538752861610783
5,24,3.748472830366699,1.9619654906283446,0.6854255958774476,1.0,0.2579012575106837,0.303279114302543,0.0051782618744655095,0.0015704586749145258
5,25,0.991281399562377,0.9969484898468319,,,0.7385049620856559,0.32242701523589234,0.16932287391053463,0.05459426884613703
5,26,2.1710416573162905,1.4098645800607017,0.7248394136933661,0.9852170056338402,0.38191848635530035,0.3052898701833003,0.015371745397172322,0.004692838156793482
5,27,5.147328121946036,2.4515648426811127,0.6522016673969041,1.0,0.18141269398817422,0.30862308683950496,0.03464769999170718,0.01069308012332976
5,28,4.11432833237831,2.090014916332408,0.7390246195661087,1.0,0.32346591742737274,0.33946796824187314,0.07603169387500025,0.025810324641734404
5,29,4.084025808178871,2.0794090328626047,0.7101709562309052,0.9671174629811801,0.23158149195782513,0.3149801869903458,0.02560534080893401,0.008065175035949567
5,30,6.657082235701186,2.979978782495415,0.66662276923723,1.0,0.17516773138320527,0.3329551709941603,0.1153498395951783,0.03840632556656155
6,1,5.9352713264061014,2.7273449642421355,0.8608416502156662,0.9122137048473514,0.2253480896327686,0.3074728717749232,0.013404501538919669,0.004121520582883008
6,2,7.38493212296218,3.234726243036763,0.8915843097046765,1.0,0.20855335047153997,0.32082102347402097,0.03363316304111564,0.010790225789519336
6,3,5.7968849420370905,2.6789097297129816,0.8502515382582134,0.9223556708717083,0.22370757244281805,0.3073339636900877,0.012472812500605612,0.0038333189041743973
6,4,6.07489724538614,2.7762140358851486,0.9417554633932415,0.9734556679881903,0.2896062677596001,0.3358448563659421,0.09648119672520489,0.032402713656190636
6,5,2.8437082388372446,1.6452978835930354,0.7956885644224055,0.845090102242348,0.40787116686639574,0.3130154830655871,0.038699321522845824,0.012113486820784057
6,6,2.6940545082190726,1.5929190778766753,0.8911801570133958,0.4815844604664942,0.48688592644437517,0.3284897253255255,0.08382780335451132,0.02753657209856559
6,7,3.525882697558905,1.8840589441456168,0.8384259534648221,0.9017163351109815,0.3489027782840663,0.31548056170956623,0.04995710744382965,0.01576049631776453
6,8,1.0903821891151935,1.0316337661903177,1.0,1.0,0.7845257183372201,0.3119640054689058,0.02809714801277482,0.00876529883631794
6,9,4.28791078073647,2.1507687732577647,0.9112192434814298,1.0,0.34770682755136373,0.33068372876874974,0.17212660761387455,0.056919468426071505
6,10,2.6928908253963337,1.5925117888887168,0.8198819730049948,1.0,0.43040217947669096,0.31966584928156594,0.05239736473503743,0.016749648098141712
6,11,5.749808201407762,2.662432870492717,0.8801990361496631,1.0,0.23693478631504486,0.32067704454251594,0.04292621156917128,0.013765450659408601
6,12,6.517927617083984,2.9312746659793945,0.8413059675240125,1.0,0.27501675249809626,0.34114838293589,0.09450760963642521,0.032241118202602795
6,13,5.6531797100561985,2.6286128985196693,0.8087893802332239,1.0,0.21684492249180687,0.30287963161100306,0.00660338370792608,0.0020000304248427507
6,14,4.886161357795448,2.3601564752284068,0.81353652783932,0.8589671837091193,0.246540168827166,0.30839454328624777,0.014672308071393352,0.00452485974663248
6,15,9.764951944702469,4.067733180645864,0.8460695074635778,0.9887450100374945,0.1880375190201288,0.3406641864916241,0.10800155372051294,0.03679226143802998
6,16,2.1816759226072793,1.4135865729125476,0.8192829617515042,0.5882450496182933,0.5075493884824746,0.32734840123528963,0.07013809127391527,0.02295959204421098
6,17,2.742895762815431,1.6100135169854008,0.8483137956987988,0.9975652878095809,0.4484119099953821,0.3272716410831194,0.1484526819842594,0.04858435285617901
6,18,4.760474999107183,2.316166249687514,0.8103427753018426,0.933276634593789,0.2770737831511338,0.32845013363531544,0.1097730222563987,0.03605496382966661
6,19,3.3813967480979374,1.8334888618342782,0.7555853378439126,0.8743917133101802,0.3018331535912158,0.3031225523130903,0.006643212055513806,0.002013707393824436
6,20,5.063317380717076,2.4221610832509763,0.812268904242383,0.9195593997543493,0.3120296593759644,0.3396243853339743,0.17828348068455405,0.06054941754269315
6,21,2.998780909735698,1.6995733184074941,0.7955542266251658,1.0,0.35869279433875073,0.3155994773995113,0.08120235447186362,0.025627420634930027
6,22,6.003772958784531,2.751320535574586,0.8025470653638963,1.0,0.2171582841347855,0.3264523548857103,0.04488667039185134,0.014653359252398558
6,23,6.848747952646781,3.0470617834263733,0.8188143086507959,0.8940621353078381,0.19482578154519303,0.3294945400160761,0.0574573603415062,0.018931886516262517
6,24,4.410065790662345,2.1935230267318206,0.7304329898090097,1.0,0.22833976097579134,0.3034815733614634,0.008832195068335985,0.0026804084555739627
6,25,2.62232600233646,1.567814100817761,0.8045378829517432,0.7019982197122434,0.407909040673267,0.3268724459978016,0.06776147283040515,0.022149358368488106
6,26,8.20153951550293,3.520538830426025,0.7877092140081936,0.9572556093137093,0.1938198972641842,0.34047023697560064,0.1140949899610206,0.03884594826975746
6,27,2.492124053352669,1.5222434186734342,0.7569465739653861,0.8958791780940507,0.4260789026358499,0.32964104504820335,0.20046078796880018,0.0660801036372216
6,28,2.147609669290578,1.4016633842517026,0.7963481383832278,1.0,0.44229674082313386,0.3173314575067993,0.0437454131344001,0.013881795709176265
6,29,2.7347541232885395,1.6071639431509888,0.7747376368541055,1.0,0.4051409925410836,0.32943467038297014,0.12314771784722751,0.040569127837416404
6,30,3.7050286052900367,1.946760011851513,0.7427083265482005,1.0,0.28385729654315195,0.3239782830630208,0.060155481806807985,0.019489069712598436
7,1,9.367981104292134,3.9287933865022464,0.9102459363629181,1.0,0.21121797574716217,0.33902825668248737,0.12519657968088674,0.04244517815182115
7,2,3.854940809307723,1.999229283257703,0.8698573532079218,0.851988281412644,0.3191331635365452,0.3102975752988027,0.032307733963124315,0.010025011512156252
7,3,2.813855752403098,1.6348495133410843,0.9474774609948932,1.0,0.5541870204506502,0.33888044896887576,0.20691751793175464,0.07012030137623841
7,4,6.055957561446758,2.769585146506365,0.8585755740070063,0.9955464633557615,0.21593575853055552,0.31363074722825873,0.05603205270992831,0.017573374560147997
7,5,5.16638648865648,2.4582352710297677,0.8640532774358797,0.5792615045405118,0.31097153060152616,0.33354671279269726,0.08057256251374993,0.026874713367745395
7,6,4.362383260063046,2.176834141022066,0.8494465164290033,0.9368447680339169,0.28962471543289464,0.3103629950521623,0.02562557427396089,0.007953229981598142
7,7,6.033779107097031,2.761822687483961,0.8809357911808341,1.0,0.22824323431039528,0.31678346852498035,0.041354274035636775,0.013100350367341555
7,8,2.5173031202969858,1.5310560921039449,0.8945768736778048,1.0,0.5429670211889226,0.33371778099792904,0.09957762037140185,0.0332308225073984
7,9,8.315394399040647,3.5603880396642262,0.8435460799172022,1.0,0.1867090883905554,0.32681191466400084,0.04314647611196424,0.014100782469155608
7,10,2.8116505423680698,1.6340776898288243,0.9430219486201376,0.9445523641490801,0.5277909312889796,0.3377061903718773,0.2365567366838788,0.07988667435231603
7,11,5.414475295469665,2.5450663534143825,0.8915425231743427,0.6151119635557445,0.27894565391624754,0.3304573564543482,0.05404858597199021,0.017860752840399452
