EngineID,Cycle,Station1_Intake_Temperature_K,Station1_Intake_Pressure_Pa,Station2_Compressor_Exit_Temperature_K,Station2_Compressor_Exit_Pressure_Pa,Station2_Temperature_Rise_K,Station2_Pressure_Ratio,Station2_Temperature_Ratio,Station3_Combustor_Exit_Temperature_K,Station3_Combustor_Exit_Pressure_Pa,Station3_Temperature_Rise_K,Station3_Pressure_Ratio,Station3_Temperature_Ratio,Station4_Turbine_Exit_Temperature_K,Station4_Turbine_Exit_Pressure_Pa,Station4_Temperature_Drop_K,Station4_Pressure_Ratio,Station4_Temperature_Ratio
2,2,260.7479182203412,58307.339469169885,435.5150112727247,309021.14085227833,174.76709305238347,5.299866940690611,1.6702530714155084,1436.1908643738473,289224.0063838774,1000.6758531011226,0.9359359867295792,3.297683953939506,1229.0018541652885,179070.98017510952,207.18901020855878,0.6191428658153451,0.8557371340062873
2,3,286.56159822334286,99920.55629351929,380.3073595518849,237096.90363174852,93.74576132854202,2.3728541195794595,1.3271400002992642,2001.1005736394936,219561.54904306,1620.7932140876087,0.926041401974933,5.261798183441375,1883.1347820222843,185429.3225011288,117.96579161720933,0.8445436976980097,0.9410495438504325
2,4,236.2214323908158,36701.718438076976,357.1235250993436,135791.91313328015,120.90209270852782,3.6998788861177667,1.5118167792179913,3524.5148754882275,129288.48017432012,3167.391350388884,0.9521073618531548,9.869175867111492,3374.2738456202146,113821.86051394812,150.2410298680129,0.880371247001138,0.9573725646860262
2,5,212.74241845073303,20596.69239686637,420.99850261559885,174187.60395592704,208.25608416486583,8.457066824109505,1.9789118958102558,1023.4753957017992,165310.58326397187,602.4768930862003,0.9490375865426036,2.431066593688824,842.8420596411248,77790.46502483317,180.63333606067442,0.4705715961368033,0.8235098402763129
2,6,277.3728486610291,85862.32147936837,404.9781810576858,280906.90681743185,127.6053323966567,3.2715969237441387,1.460049831887476,2592.653552758792,266410.8294759685,2187.675371701106,0.9483954399494894,6.401958609196011,2534.288497858314,224180.29445925876,58.3650549004783,0.8414834145452067,0.9774882938607925
2,7,251.58471549377455,49334.23993945499,368.2500880179625,161632.76673395548,116.66537252418797,3.276279657542467,1.4637220202157903,3367.0946232642677,152288.2742700949,2998.844535246305,0.942186892839362,9.143499846495699,3243.0540027853563,134669.2171751909,124.04062047891148,0.8843045718434286,0.9631609341709979
2,8,231.4492496630432,35311.51831539087,361.34906681137664,124479.0678203403,129.89981714833345,3.525168946532805,1.561245358701525,3157.710710756168,118619.8749109136,2796.361643944791,0.9529302957354788,8.738671276006048,2974.887109832707,103830.206427081,182.82360092346062,0.8753187988527218,0.9421024857341411
2,9,218.18121945157728,22958.365528194925,272.1101928935695,45888.6352765421,53.92897344199221,1.9987762290911675,1.2471751399022732,4936.041753594867,43315.17310411504,4663.931560701298,0.9439194005897448,18.139863490984705,4890.4492582440125,42483.59542295598,45.59249535085473,0.9808017001534259,0.990763348928795
2,10,284.7638841242119,95635.75895280264,515.982097435624,606385.4121899528,231.21821331141211,6.340571966278963,1.8119646703883152,2282.1046602930805,576710.0176665736,1766.1225628574566,0.9510618264773111,4.42283690002986,2037.7044947468487,379326.3156058272,244.40016554623185,0.6577418528996937,0.8929058032269017
2,11,270.26670849201014,69863.77152839357,343.8391197483652,148098.86329569473,73.57241125635505,2.1198234801209574,1.2722215091413305,4302.729431640896,137485.2829269901,3958.890311892531,0.9283344913491097,12.513786781416263,4201.023242322817,129150.69936002698,101.70618931807894,0.9393783582538859,0.9763624018349459
2,12,230.6797519080197,33101.681158438136,383.1692865036432,134885.14952362745,152.4895345956235,4.074873082065293,1.6610442977085675,1884.3867093003216,130141.00987763416,1501.2174227966784,0.9648283027245911,4.917896020568456,1697.8017090491055,93552.30046317236,186.58500025121612,0.7188533464673085,0.9009836997202683
2,13,245.5939430274989,43663.67133175133,399.3580089609255,188865.7316087064,153.76406593342656,4.325466133475751,1.6260906276349403,1717.8080241741782,183969.54678200005,1318.4500152132528,0.9740758432723501,4.301423749191053,1584.204425792494,139364.50813816366,133.60359838168415,0.7575411831791248,0.9222243716983957
2,14,294.51748519555514,99509.43280962686,382.3760228937355,235542.9229523604,87.85853769818038,2.3670411568215997,1.298313486005232,4478.414852961399,222042.28562852243,4096.038830067664,0.9426828997678333,11.712070278543528,4390.622416614461,208279.0944228183,87.7924363469383,0.9380154497745984,0.9803965377863811
2,15,247.13399075332555,41462.58933101656,423.9749658970364,210176.10172922027,176.84097514371084,5.069053938027832,1.7155671892994395,1412.1895161052296,200268.6444666714,988.2145502081933,0.9528611617541888,3.330832312510131,1186.2506791744993,112901.11713459068,225.9388369307303,0.5637483463038051,0.8400081332186476
2,16,282.5407808208456,98172.41348852689,377.8427456818866,211664.3353301729,95.30196486104097,2.156046977035045,1.337303395935153,3100.758757210158,198940.8936455924,2722.916011528271,0.9398885898054893,8.206479527916487,2978.727634074517,174876.3006037623,122.03112313564088,0.8790364685668874,0.9606447541744796
2,17,267.73577728524896,65477.46448168402,288.4095416726796,93608.56342169254,20.67376438743065,1.429630242445897,1.0772170406101707,1442.6820275743296,88164.83742349582,1154.27248590165,0.9418458547037672,5.002199369713126,1468.0601159476737,90315.04750880336,-25.3780883733441,1.0243885220927602,1.0175909090764885
2,18,244.99808088098143,43735.9853464655,346.2201146624863,113865.45346515604,101.22203378150488,2.6034729196825563,1.4131543945875964,3511.861593565793,108901.11442912612,3165.641478903307,0.9564017102206591,10.143436053648534,3485.0679389708894,95650.04863776136,26.793654594903728,0.8783202002952074,0.9923705266050367
2,19,277.82326638870023,81965.06168592387,583.0077849527795,712511.0480359447,305.18451856407927,8.692862951365369,2.098484380127826,1488.8047068371177,671705.6274392046,905.7969218843382,0.9427301222777931,2.5536617953698557,1154.0022615009573,278969.3233978437,334.8024453361604,0.41531485222385295,0.7751199712100391
2,20,275.89186436589034,77889.63654383353,457.81908631077295,357991.51116263,181.9272219448826,4.596137908040758,1.6594149572442958,1676.4854226817893,339025.2938159862,1218.6663363710163,0.9470204830135547,3.6618949991608067,1527.215991585708,224716.8535977348,149.26943109608123,0.6628321181242159,0.9109628815875401
2,21,242.5660519305488,42280.872562576646,423.21202005485344,199717.02405775856,180.64596812430463,4.723578581832077,1.7447289787114437,2413.6181836647224,187509.7887946945,1990.406163609869,0.9388773424766548,5.703094593938726,2195.2918378389845,133568.9396412271,218.32634582573792,0.7123304895163232,0.9095439588152913
2,22,266.97514673649255,70306.41092197872,523.1169598291282,479489.2509964254,256.14181309263563,6.819993293762783,1.9594219395464945,1847.2674925271929,456435.5553328507,1324.1505326980646,0.9519203076697406,3.531270508091704,1561.6993146040254,249922.47090776407,285.56817792316747,0.5475525909139808,0.8454104892342961
2,23,234.78833640874663,33591.33794170171,345.42518176846045,100754.35841010528,110.63684535971382,2.9994148665636966,1.4712195122295362,2282.228737467188,95781.63245995923,1936.8035556987275,0.9506450536868557,6.607013205531068,2167.0324105035875,82187.08854109171,115.19632696360031,0.8580673186526591,0.9495246356894774
2,24,288.84561716812186,95240.16702342444,388.6016763439724,224260.19323534315,99.75605917585051,2.354680805843044,1.3453611661269824,1142.895346662237,212175.36864345483,754.2936703182646,0.9461124847100874,2.9410458478068904,1059.3836885606174,148540.7244582457,83.51165810161956,0.7000846771608891,0.9269297417777482
2,25,268.5825899518449,72951.81198406439,501.31593303471584,349070.7239267646,232.73334308287093,4.784949330703611,1.8665243086850807,689.5358634680452,338362.7349740618,188.2199304333294,0.9693242995796193,1.375451722218243,402.832633319172,50125.12649861211,286.7032301488733,0.14814020965534105,0.5842083851782718
2,26,264.528362246519,59003.91467061021,361.0226994443885,133813.14535995893,96.49433719786947,2.2678689389843334,1.3647787949026977,1376.3587541469135,125757.46022878846,1015.336054702525,0.9397990002439552,3.8123884073359386,1253.9525509625637,91604.59432269345,122.4062031843498,0.7284227445118463,0.9110651908046904
2,27,239.21204260779533,39844.43557263012,322.0062816553767,81918.75141061086,82.79423904758139,2.0559646593885335,1.346112336757762,1273.648660231425,78042.65068068646,951.6423785760484,0.9526835960853973,3.9553534598263895,1156.369003380693,60476.65053990085,117.27965685073218,0.774917945667205,0.9079183604453193
2,28,242.592195420924,40514.16924806839,269.6796619258134,56300.12829191269,27.087466504889363,1.3896404476958868,1.111658441681892,4621.132839851067,52840.89180015973,4351.453177925254,0.938557218310107,17.13563717356744,4716.008262937436,52669.89949182711,-94.87542308636876,0.9967640154715917,1.020530771647202
2,29,288.9500082618006,89689.95648872964,494.36328763102495,350743.6655155604,205.41327936922437,3.9106236556111447,1.7108955649626127,811.5166710155557,332882.27291542874,317.1533833845308,0.9490756516617995,1.6415391096380174,549.8937161548107,81007.12477510986,261.62295486074504,0.2433506718926133,0.6776123470965268
2,30,224.87031769942948,25756.70703694213,426.7001099273824,147492.615101206,201.82979222795294,5.7263770127781255,1.897538609331831,2039.2858534954776,138958.0209726431,1612.585743568095,0.9421354477801709,4.779201612679527,1824.0046891697,88415.28681442859,215.28116432577758,0.6362733593610623,0.8944330614774919
3,1,212.18160914391893,19904.84805288901,299.6987519568485,64232.642396338175,87.51714281292959,3.226984814235514,1.4124633759072318,2850.633333442869,60397.930046542,2550.9345814860208,0.9402996326052626,9.511662343703424,2742.0728498999515,54049.57315221466,108.56048354291761,0.8948911512458231,0.9619170651415196
3,2,233.767604435784,32914.957486169274,379.3635395550087,148903.23710514815,145.5959351192247,4.523877546179929,1.6228234039127518,1355.149413680912,138041.24993257935,975.7858741259033,0.927053384575524,3.572165673249714,1203.09123040461,90716.84006317324,152.05818327630186,0.6571719693025107,0.8877923115036628
3,3,225.65185790044856,28017.571789633505,324.2153632929193,83446.84539770168,98.56350539247072,2.9783753575881615,1.4367945662382016,1022.5161299435048,80980.13645075542,698.3007666505855,0.9704397579658033,3.153817633927763,935.8916064277066,59416.06193986113,86.62452351579816,0.7337115562406152,0.9152829760049025
3,4,286.4920449800106,96691.31373224068,445.3042088136863,386590.7930275985,158.8121638336757,3.9981956817564055,1.5543335901168094,3219.9595759003614,362127.4236355584,2774.655367086675,0.9367202483006529,7.2309210471612255,3073.3989264694605,312620.86567643954,146.56064943090087,0.8632896744960642,0.9544836989483262
3,5,248.734795341728,48607.53015151854,302.358779745703,82933.9035082997,53.62398440397499,1.706194559768406,1.2155869842428073,3845.356505364221,79070.83496725369,3542.997725618518,0.9534199117896408,12.717859585881166,3766.845475851637,75374.25388544078,78.51102951258417,0.9532497527900925,0.9795828996861378
3,6,250.65415563932413,48462.30365205727,365.7521146008056,161609.81762103373,115.09795896148148,3.3347531058642366,1.4591903081275874,2992.5117648907726,150714.97171670245,2626.759650289967,0.9325854947136992,8.181803044821498,2829.3985879700044,129758.14910780264,163.11317692076818,0.8609506250759735,0.9454928870006558
3,7,263.3801164160232,60348.644902550805,290.3961698784358,84822.10646712812,27.01605346241257,1.4055345667511894,1.1025743849992808,2833.5127436492103,81815.70196774525,2543.1165737707743,0.9645563565372198,9.757403979657726,2806.7475653266174,77165.6145202481,26.765178322592874,0.9431638752017262,0.9905540646031743
3,8,225.16859715929655,28357.49782443448,405.3600782279366,166423.95426159454,180.19148106864003,5.868781346363851,1.8002513820395778,723.4962474798574,157052.14770175493,318.1361692519208,0.9436871536827657,1.7848236329603004,536.9059119231225,53052.4929658644,186.59033555673489,0.3378017667520989,0.7420990969798642
3,9,248.03865715461197,47402.38849921077,450.2002770310733,283421.07729878207,202.16161987646134,5.979046336525867,1.8150407770932508,1062.3180991688046,261788.14352082816,612.1178221377313,0.9236721065908994,2.359656698068807,880.5629379516562,123073.30054348342,181.75516121714838,0.47012557134273564,0.828907027603728
3,10,233.43369553531608,32162.945894102213,435.43471830994287,216214.50939599905,202.0010227746268,6.722472192313912,1.8653464629919554,2033.798291733167,203427.93499715888,1598.3635734232241,0.9408616265644716,4.670730665728651,1824.5342452293885,137090.74773594635,209.26404650377845,0.6739032559017079,0.8971067842104207
3,11,246.86626910456368,47917.17922998576,447.7124569380976,286725.9521622455,200.84618783353392,5.983781949810962,1.8135829514580735,1332.403196194336,273201.4340679651,884.6907392562384,0.95283120348092,2.976024400363198,1108.6597066055772,137658.2666820259,223.74348958875885,0.5038709520381957,0.8320752380151714
3,12,284.2499276422209,89894.78530879681,451.5997693320775,352226.18833744264,167.34984168985665,3.9182049006236954,1.5887418972380398,1464.411360294611,335834.0281343607,1012.8115909625335,0.9534612679413326,3.242719460332091,1295.2489543503382,206487.66943914845,169.1624059442729,0.6148503491032086,0.8844843665305624
3,13,220.13626879629655,24508.272153079542,256.9983070379453,38180.37196601021,36.862038241648776,1.5578565362557688,1.167450999525022,1986.3384630615783,36537.01141265121,1729.340156023633,0.9569579742486013,7.72899435002231,1957.7957504996943,33883.93501116482,28.542712561883945,0.9273866061040846,0.9856304889158263
3,14,248.61921737779048,45664.55625476103,428.296295498953,236629.6306583942,179.6770781211625,5.181910218030925,1.722699878216306,931.9621534012706,223505.65572183224,503.6658579023176,0.9445379055021722,2.175975284389423,711.8654615543877,93232.24985831388,220.0966918468829,0.4171359760772571,0.763835161069983
3,15,240.9877285540059,42615.606250428245,447.30131388267256,247430.15073276067,206.31358532866665,5.806092474168996,1.8561165606506445,1676.3654343626952,233512.12321553967,1229.0641204800227,0.9437496704584992,3.7477319702271363,1416.9695378392069,134900.51906606788,259.3958965234883,0.5777024216492181,0.8452629174962063
3,16,259.93691910551433,54952.18836117142,431.8082010487077,253483.2501267017,171.87128194319337,4.612796281390861,1.6612038125812627,2226.892192019656,241767.37512799367,1795.083990970948,0.9537804766474631,5.157132695977823,1976.1379045233396,168622.2429906619,250.75428749631624,0.6974565650199572,0.887397203872318
3,17,253.2103845403516,57475.98823624705,283.45973845559223,73973.82524529069,30.24935391524062,1.2870387707164177,1.1194633228418012,3751.556532691054,69779.19844320609,3468.096794235462,0.9432957970177209,13.234883208215427,3714.332091018012,69880.59422383214,37.22444167304229,1.0014530946598446,0.9900776007641978
3,18,246.06331623731515,44857.56030948672,452.4104471682125,259420.5898592823,206.34713093089735,5.783207737323571,1.838593635517317,2038.2073886883704,251027.7195372816,1585.7969415201578,0.967647632261752,4.50521733405183,1822.9920119497583,159251.54233707226,215.21537673861212,0.6343982355041108,0.894409480638225
3,19,238.2126137312873,39418.35096637507,347.34681603746253,115748.5359369552,109.13420230617524,2.9364124347995144,1.4581377979811039,2027.4340294984545,111319.08120769147,1680.087213460992,0.9617320885019546,5.836915543454381,1921.061373862028,89947.97255810579,106.37265563642654,0.8080193582471908,0.9475333578855135
3,20,239.9571471946176,37212.123740515446,452.167182909024,233672.19572347015,212.21003571440642,6.279464116396422,1.8843663887297892,2317.190213717326,224264.66014473973,1865.023030808302,0.9597404579967084,5.124631555102362,2108.024195086013,160343.84545616576,209.1660186313129,0.7149759812922836,0.9097329095414396
3,21,256.43605727886217,52999.74463640688,307.503346777904,89463.7178827174,51.06728949904186,1.6880028101354754,1.1991423906643073,3696.9706713267633,82671.88470655878,3389.4673245488593,0.9240828199755526,12.022537998576388,3589.7810892948487,82329.24312482886,107.1895820319146,0.9958554037694181,0.9710061043050021
3,22,251.8373079229964,47937.0820396874,338.49008222655954,115331.82106472722,86.65277430356315,2.405899903737222,1.3440823562569957,3665.381636641243,110146.89328660029,3326.8915544146835,0.9550433893242957,10.828623434195379,3625.1928041342658,104621.54337364456,40.18883250697718,0.9498365342127365,0.9890355666910025
3,23,248.8090921260045,46668.7491331081,450.1454847973603,214792.6607219065,201.33639267135584,4.602494489605394,1.8092003027340857,1026.4290929511149,202116.76520778495,576.2836081537546,0.9409854346441887,2.280216346973195,761.3979181757693,77544.8125068084,265.03117477534556,0.3836634354754734,0.7417930019760576
3,24,216.83521668578317,20850.60915550248,361.2708631076696,86077.12503026797,144.43564642188642,4.128278669860933,1.666107879658629,942.7675728595304,82272.21947987482,581.4967097518609,0.9557965539734837,2.609586515640364,752.8580932111552,36865.13334669068,189.90947964837528,0.4480872593416361,0.7985617185873752
3,25,236.9461324496036,37983.550256994335,423.9642480161954,166193.21308288554,187.01811556659183,4.375399665340196,1.7892853689281845,815.06249056492,156408.17740835535,391.0982425487246,0.9411225314619189,1.9224792995606192,590.8709722691046,51409.20424291553,224.1915182958154,0.3286861665083839,0.7249394728735116
3,26,246.83962851646663,46493.30786780922,437.7662107200988,219171.96573606512,190.92658220363217,4.714054038899955,1.7734843199656471,2912.434307289384,206788.64710306577,2474.668096569285,0.9434995320162808,6.65294450775131,2756.8468104052986,161262.90549858357,155.58749688408534,0.7798440956877499,0.9465781952593151
3,27,210.6731878547293,20309.014890129336,404.1575965028428,113234.69135588764,193.48440864811352,5.575587588491177,1.9184102192516859,796.8771090923157,108522.5590824588,392.71951258947286,0.9583861428242076,1.971698951071703,556.7551225064458,30978.193902177223,240.12198658586988,0.2854539568924009,0.6986712457340113
3,28,246.26748777604865,46881.89373130862,277.88553844720417,62929.86113953192,31.618050671155515,1.3423062963326107,1.1283890575921594,3558.6811988201043,59901.463091974736,3280.7956603729003,0.9518766132211474,12.806284266196972,3532.1352281648205,58581.34121253279,26.54597065528378,0.9779617757012882,0.9925405033010304
3,29,284.70635593479693,94777.79320782716,572.7923178279389,546774.9764062229,288.0859618931419,5.769019913844838,2.011870497050368,1813.6168308803983,517467.1094174087,1240.8245130524595,0.9463986680929595,3.1662729656670967,1470.981098104843,245434.5706423376,342.6357327755552,0.474299846648535,0.8110760073784566
3,30,232.9212190824493,31381.085052982373,224.0916543769966,33161.481092759255,-8.829564705452725,1.056734687050207,0.962092055244107,3293.6656233536705,31196.011981749318,3069.5739689766738,0.9407303580466708,14.697850451015151,3264.43883752049,32775.384934043694,29.226785833180656,1.0506273992078974,0.9911263652187554
4,1,257.2631947344958,58682.38268505439,401.52893244189926,240615.5137479386,144.26573770740345,4.100302386140502,1.5607709950748707,2658.8679509370304,225418.09181392044,2257.3390184951313,0.9368393928666691,6.621858939945169,2539.0593173035,184629.662752816,119.80863363353046,0.8190543237551015,0.9549399835402477
4,2,281.91745933910784,92243.742424581,360.1467800177379,204180.6176482136,78.22932067863007,2.213490175934187,1.277490159219018,3967.935466224912,189664.12241679733,3607.788686207174,0.9289036569747917,11.01755086087257,3901.2104296133966,181611.34221683716,66.7250366115154,0.9575418898558804,0.9831839410747782
